Disease	DiseaseName	D000006	D000334	D000370	D000377	D000419	D000550	D000647	D000648	D000787	D000788	D000789	D000849	D000855	D000857	D000860	D001037	D001039	D001041	D001044	D001049	D001072	D001184	D001247	D001259	D001264	D001308	D001405	D001416	D001724	D001750	D001766	D001835	D001836	D002032	D002100	D002303	D002375	D002389	D002524	D002558	D002559	D002637	D002639	D002819	D003085	D003117	D003128	D003147	D003221	D003244	D003248	D003303	D003371	D003490	D003638	D003639	D003655	D003693	D003967	D003968	D004172	D004244	D004401	D004408	D004410	D004411	D004412	D004415	D004417	D004418	D004421	D004433	D004438	D004487	D004489	D004614	D004688	D004884	D005130	D005132	D005157	D005158	D005207	D005221	D005222	D005262	D005311	D005316	D005320	D005334	D005335	D005414	D005483	D005683	D005926	D006209	D006212	D006261	D006311	D006312	D006313	D006314	D006315	D006316	D006317	D006319	D006337	D006356	D006396	D006423	D006429	D006456	D006469	D006472	D006606	D006628	D006685	D006732	D006930	D006935	D006939	D006941	D006942	D006948	D006963	D006985	D006987	D007035	D007040	D007088	D007383	D007565	D007805	D007806	D007859	D008569	D008580	D008607	D009041	D009058	D009120	D009122	D009123	D009127	D009128	D009133	D009155	D009207	D009222	D009325	D009437	D009461	D009765	D009767	D009846	D009886	D009912	D010146	D010148	D010149	D010167	D010243	D010264	D010291	D010292	D010468	D010591	D011141	D011304	D011507	D011537	D011595	D011596	D011602	D011681	D011693	D011694	D011695	D011696	D011697	D011782	D012021	D012133	D012135	D012585	D012607	D012640	D012678	D012877	D012892	D012893	D012912	D012913	D013035	D013064	D013342	D013494	D013575	D013651	D013746	D013851	D014008	D014012	D014098	D014103	D014202	D014313	D014474	D014549	D014550	D014717	D014770	D014786	D014826	D014832	D014839	D014840	D014884	D015160	D015354	D015430	D015431	D015746	D015845	D015875	D015877	D016534	D016553	D016857	D017109	D017116	D017246	D017699	D018437	D018458	D018476	D018489	D018496	D018589	D018614	D018771	D018908	D019080	D019462	D019547	D019569	D019575	D019584	D019588	D019591	D019954	D020069	D020233	D020234	D020235	D020236	D020237	D020240	D020250	D020323	D020324	D020335	D020336	D020385	D020567	D020757	D020795	D020820	D020828	D020886	D021501	D023341	D034381	D037061	D041781	D045262	D046088	D046089	D046608	D048949	D050177	D051346	D051474	D052245	D053120	D053158	D053159	D053201	D053202	D053448	D053565	D053584	D053591	D053608	D053609	D054058	D054068	D054160	D054971	D055154	D055665	D055948	D056844	D058447	D058568
D017565	Sarcoidosis, Pulmonary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0039771434149403	0	0	0	0	0	0	0	2.0632192510535368	0	0	0	0	0	0	0	1.0981383550099495	0	0	0	0	2.1427956495556484	0	0	0	0	0	3.298682491069478	0	0	0	0	0	0	0	0	0	0	26.294583021926645	1.7434095875238662	0	0	0	0	0	0	0	1.3424714224114789	0	0	0	0	0	2.082052199386629	31.161872127728127	0	0	0	0	1.191756188205764	0	0	0	0	0	0	0	6.785484558152289	0	11.380131555214293	0	0	0	0	0	6.189376322832969	1.4731549166710445	0	0	0	0	0	0	1.7691285094237812	0	0	0	0	0	0	0	0	0	0	0	0	1.2946323628920158	0	13.576594908295336	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7219610441163826	0	2.5213533047438883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8325536516356681	0	0	3.989541807549248	0	0.3293867086307401	0	0	0	0	0	0	0	0	0	0	0	0	1.4659421084818036	0	1.3316409916371097	2.9650112683069563	0	0	0	0	0	0	0	0	0	4.917807984813809	0	0	0	0.3433219042716397	0	0	0	0	0	0	0	0	0	1.4908914275297522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3269788637358182	0	0	0	0	0	0	0	0	3.0001611341435237	2.545451034442224	3.9285128043277413	0	0	0	1.9338944549569816	0	0	0	0	0	0	0	0	0	0	0	0	7.386500001631067	1.985982163405724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.702962512982966	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D045169	Severe Acute Respiratory Syndrome	1.4376001304795285	0	0	0	0	0	0	0	0	0	0	0	0	2.2882302165425417	5.009942858537349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6859756942895301	0	0	0	0	0	0	0	0	0	1.0995608303564923	0	0	0	0	0	0	0	0	0	0	13.147291510963322	0	0	0	0	0	8.308693179740795	0	0	1.3424714224114789	0	0	0	0	0	0	5.026108407698086	0	0	0	0	1.191756188205764	0	0	0	0	0	0	0	0	0	3.4140394665642875	0	0	0	0	0	27.85219345274836	0	0	0	0	0	0	0	1.7691285094237812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6587734172614802	0	0	0	0	0	0	1.358018146149779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6392693282712694	0	0	1.690333851042828	0	0	0	2.9859978197386337	0	0	0	0	0	0	0	0	2.3812066730006465	0	0	0	0	0	1.7393527868282521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9338944549569816	0	0	0	0	0	0	0	0	0	0	0	0	2.9546000006524262	1.985982163405724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D012806	Siderosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00198857170747	0	0	0	0	0	0	0	0	14.635916553323284	0	0	0	0	0	2.0782571284180773	2.1962767100198994	0.6859756942895301	0	0	0	0	0	0	17.087856229578186	0	0	2.1991216607129846	0	0	0	0	0	0	0	0	0	0	0	0	9.82821730449809	0	0	2.083955149532715	0	0	3.288330597766952	4.027414267234437	6.07975535362127	0	0	0	0	0	2.010443363079234	0	1.5361090335230454	0	0	0.5958780941028821	0	0	0	0	0	0	0	1.357096911630458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.076514037695126	2.940066299826373	8.847154084170398	3.2536032113175763	0	0	0	0	43.73481097671461	0	0	0	0	1.2946323628920158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7219610441163826	0	0	0	0	0	0	1.077736662516169	0	4.4039928229916985	0	0	0	0	0	0	0	0	0	0	0	1.775070869430331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9689427549656968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8451669255214139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9740336225473258	0	0	0	0	0	1.6175293416348633	0	3.1925038863751567	0	1.3269788637358182	0	0	1.687025330850775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2974974048748016	0	0	0.992991081702862	0	0	0	0	0	0	0	0	0	0	3.489531039870004	5.604351935289552	0	0	0	0	0	0	0	4.471772145243321	0	0	0	0	0	0	0	0	0	0	0.8035505446228293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D012829	Silicosis	0	0	0	0	2.0650866652283315	0	0	0	0	0	0	0	0	0	11.021874288782172	0	0	0	0	0	0	0	0	1.2196597127769402	0	0	0	0	0	0	0	4.11585416573718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.312084812843242	0	0	0	0	0	10.51783320877066	1.7434095875238662	0	0	0	0	0	0	0	1.3424714224114789	0	0	0	0	0	0	15.078325223094255	0	0	0	0	0.5958780941028821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6189376322832968	0	0	0	0	0	0	0	0.8845642547118906	0.7350165749565932	0	0	0	0	0	3.1940618176265603	0	0	0	0	0	0	0	8.485371817684584	0	0	0	0	0	0	2.1109838219206343	0	0	8.395625818534679	0	0	6.315390440007521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06994141317533438	0.8325536516356681	0	0	0	0	0.3293867086307401	0	0	0	0.4844713774828484	1.2774792836657665	0	0	0	0	0	0	1.248977773533552	0	0	0	0	0	1.0632186059291338	0	0	0	0	0	0	0	4.917807984813809	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4908914275297522	0	0	0	0	0	0	0	0	0	0	1.6175293416348633	0	1.5962519431875786	0	0.6634894318679091	5.963338630355882	0	0	0	0	0	0	0	1.0000537113811745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4773000003262131	0.992991081702862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D012830	Silicotuberculosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6859756942895301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3147291510963324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.005221681539617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0858617278032967	0	0	0	5.091223090610749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6634894318679091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D012848	Sinoatrial Block	0	0	0	0	0	0	0	0	5.810733490763428	0	0	0	0	0	0	0	0	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.397299956880351	0	0	0	0	0	0	1.005221681539617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2760263110428585	0	0	0	0	0	0.6189376322832968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9054466840727144	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13988282635066876	0.8325536516356681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5355007765642417	0	0	0	0	0	0	0	0	0	0	23.85426284047604	0	0	0	0	0	0	0	0	0	0.9279728292056466	0	0	4.788755829562736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.464551489537968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D012852	Sinusitis	0	0	3.5851794773265833	2.5362124191476383	0	0	0	0	0	0	0	0	0	114.41151082712707	3.0059657151224104	0	0	0	0	0	0	0	2.0632192510535368	0	0	0	0	3.440785557538145	0	0	38.43484242534824	0.34298784714476505	0	0	0	0	0	0	0	0	16.064834934862915	1.0995608303564923	0	1.992983371326988	0	0	1.312084812843242	0	0	0.8771292762243725	0	0	60.47754095043129	0	6.142635815311307	2.5853020293441618	0	2.083955149532715	8.308693179740795	0	16.441652988834758	9.397299956880351	0	0	0	0	0	0	8.041773452316937	0	1.5361090335230454	2.8179243246129158	2.2999812330780607	19.068099011292226	0	0	0	0	0	12.063015791163966	69.03150073036848	8.142581469782748	0	11.380131555214293	0	0	0	0	0	18.568128968498907	17.677859000052532	0	0	0	0	16.207039691118787	5.169864552973335	92.87924674474851	3.6750828747829662	0	0	2.2674202170287483	0	0	0	0	0	3.176869417086187	0	0	2.5892647257840316	0	3.394148727073833	0	0	0	2.2161269226411977	4.419252716076209	0	0	0	5.389728463711376	0	0	0	0	3.443922088232765	0	0	0	0	0	0	0	0	0	0	0	3.4953231482047213	6.458719199415167	0	0	0	0	0	0	0	0	0	4.5550122966565585	4.6149423182440765	0.2797656527013375	0	0	0	23.937250845295488	1.865776282847908	10.869761384814424	0	5.033565966799379	0	4.844713774828484	0	2.575471567665911	1.358018146149779	0	0	0	0	1.248977773533552	1.4659421084818036	0	0	2.9650112683069563	0	0	0	0	0	0	1.3691396694936402	0	0	8.196346641356346	0	0	4.225834627607069	0	0	0	7.464994549346584	10.070762476036807	5.520209507448177	1.3672774715625755	1.1529165610240042	0	0	0	7.128274717001628	0	0	0	1.9740336225473258	16.383493886746603	2.154990922649467	1.7393527868282521	0	0.9279728292056466	0	0	7.981259715937893	0	21.23166181977309	1.9877795434519607	3.33048962934906	2.5305379962761627	0	0	0	4.512087060093282	0	0	1.6969673562948158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9546000006524262	1.985982163405724	0	0	0	3.2414079382237584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D020182	Sleep Apnea, Central	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.041760005856872	1.810661814533033	0	0	0	7.506215633366947	0	0	0	1.2196597127769402	0	0	0	0	0	0	0	0	0	0	0	4.285591299111297	0	0	0	0	0	0	196.44245338384826	0	0	0	3.9362544385297262	0	0	0	0	0	1.3147291510963324	3.4868191750477324	0	0	0	2.083955149532715	0	0	0	0	0	0	0	0	0	0	2.010443363079234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2760263110428585	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7691285094237812	0	0	0	2.2674202170287483	0	0	0	1.2148558604642947	0	0	0	0	0	0	0	0	0	0	0	0	0	40.10869261649205	0	0	0	0	0	6.315390440007521	0	0	40.34165287590221	0	0	0	0	0	1.7353123772912469	1.4679976076638996	0	2.7163400522181433	0	0	0	0	1.6565111347057753	0	0	0	0	0	0	1.1387530741641398	0	0	4.162768258178342	0	0	0	0	1.9763202517844407	1.992983371326988	5.033565966799379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7461232933954625	0	0	0	0	0	0	0	7.468260772922638	3.2785386565425387	0	0	0	0	0	5.151824577988647	4.478996729607951	0	8.280314261172267	1.3672774715625755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9877795434519607	0	0	0	0	0	0	0	1.0000537113811745	0	3.9285128043277413	0	0	0	0	40.447436036445175	0	1.5904210228767852	0	0	0	0	0	0	5.898381421213172	0	0	0	0.992991081702862	0	0	0	0	0	0	0	0	0	0	0	2.8021759676447764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8238720995508412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D020181	Sleep Apnea, Obstructive	0	8.141374586216566	0	0	10.32543332614166	0	0	0	5.810733490763428	0	2.2425601797093533	0	0	0	237.4712914946704	0	0	0	0	31.90141644180953	0	0	0	1.2196597127769402	0	3.1433467250475435	0	0	0	0	1.0981383550099495	12.34756249721154	0	0	1.9947240158047723	8.571182598222594	0	0	0	0	0	2.1991216607129846	141.87510522166818	0	0	0	0	0	0	0	0	0	6.573645755481661	0	0	0	2.9446760302520585	4.16791029906543	0	0	0	1.3424714224114789	2.0265851178737564	0	0	0	0	0	8.041773452316937	0	1.5361090335230454	0	0	5.95878094102882	7.038079349644075	0	0	3.9779055596573167	0	0	15.778628738369939	0	0	54.6246314650286	10.75553843197975	0	0	0	0	0	0	0	0	7.46446579056616	0	0	3.4465763686488904	15.922156584814033	0.7350165749565932	0	0	2.2674202170287483	0	0	0	0	2.3634171314371484	6.353738834172374	0	0	0	0	0	0	0	0	4.4322538452823945	0	0	139.32493224676188	0	0	0	2.341000252522606	0	0	0	0	63.03383261859721	0	0	0	2.4865671886584733	0	10.411874263747482	26.423956937950198	0	1.810893368145429	0	83.96334959239718	0	0	4.9695334041173265	0	1.7272802055939829	1.460821769593828	0	1.775070869430331	0	1.1387530741641398	0	0	408.7838429531129	124.45873661859379	0	0	0	2.964480377676661	0	11.744987255865214	0	0.9689427549656968	1.2774792836657665	0	0	0	0	4.721802813679802	0	1.248977773533552	0	0	1.3316409916371097	1.482505634153478	0	0	0	0	0	0	2.7382793389872804	4.2213928290141	7.468260772922638	24.589039924069038	0	2.3812066730006465	5.916168478649897	1.7166095213581984	0	136.52335131669912	77.63594331320449	3.356920825345602	1501.4969860259046	0	2.3058331220480084	0	3.0341474330825515	4.4726742825892565	0	0	8.01179882956817	0	0	0	0	1.7393527868282521	2.597960426216085	0	3.2350586832697266	0	0	0	0.6634894318679091	11.926677260711768	1.66524481467453	0	0	0	0	0	13.380207666084472	77.00413577635044	0	0	0	2.09544952895845	0	0	26.96495735763012	0	0	0	0	0	0	0	0	14.74595355303293	0	0	1.4773000003262131	0	0	0	1.9587920065787088	0	0	0	0	0	0	0	0	0	0	0	0	0	10.260299180901402	0	0	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	0.8035505446228293	0	0	0	0	0	0	0	19.772930389220193	2.76385710334264	0	0	0	29.21076299560091	0	0	0	0	0	0	0	0	3.4953231482047213	5.19592085243217	0	0	0	0	0	0	0	0	0
D012893	Sleep Disorders	0	0	0	7.608637257442916	0	0	15.200402994130044	0	11.621466981526856	0	0	0	5.475781841862558	9.152920866170168	46.091474298543616	5.4319854435991015	0	0	0	176.39606738412326	0	0	8.252877004214147	2.4393194255538804	7.746486928018482	0	0	3.440785557538145	0	0	29.649735585268644	10.632623261487712	0	33.16628524011168	0	4.285591299111297	29.396196621299463	8.105719543443303	8.543928114789091	0	0	1.0995608303564923	69.11864100542809	13.950883599288918	14.94323121460974	0	11.80876331558918	0.9885225137819851	18.107378535323942	9.648422038468098	9.563492961159351	0	9.203104057674327	6.973638350095465	2.4570543261245223	0	0	16.67164119626172	0	2.281245322020591	3.288330597766952	13.424714224114787	4.053170235747513	0	2.677472489143819	0	5.520209507448177	14.574365395706403	12.062660178475404	0	32.258289703983955	0	0	1.7876342823086462	0	0	3.8040586298543353	0	0	0	27.612600292147388	2.714193823260916	3.074353853560592	261.74302576992875	7.1703589546531665	0	0	0	0	7.427251587399563	1.4731549166710445	0	5.2280242704531865	0	0	0	94.78085013784448	57.49667655627289	1.4700331499131865	0	3.2536032113175763	0	0	0	9.58218545287968	0	0	22.23808591960331	0	2.082052199386629	3.8838970886760484	0	1.6970743635369168	0	0	0	0	2.2096263580381046	11.970550389182772	29.55377350688888	0	5.389728463711376	0	35.115003787839086	86.37546322597294	4.210260293338346	1.7219610441163826	5.836308646191458	110.93954540873108	0	0	1.4547117709522501	4.9731343773169465	5.388683312580844	36.44155992311619	33.76394497626969	0	43.46144083549029	3.4953231482047213	16.14679799853792	13.455361078256118	2.9608402553249134	3.3130222694115505	0	1.7272802055939829	0	11.689613578571745	124.25496086012316	0	5.6937653708206994	10.768198742569515	0.13988282635066876	89.08324072501648	10.517639714247359	0	7.979083615098496	0	56.98390059311804	9.96491685663494	15.100697900398135	0	16.956498211899692	2.554958567331533	1.2877357838329555	9.506127023048453	5.544229464856687	0	14.165408441039407	0	0	21.98913162722705	47.09376377389642	15.979691899645314	80.05530424428783	0	0	0	0	0	0	5.476558677974562	4.2213928290141	0	11.474885297898885	0	0	59.161684786498974	3.433219042716397	0	360.6277204592052	10029.96667650207	0	220.80838029792716	2.734554943125151	4.611666244096017	6.6469457825561244	27.307326897742964	8.945348565178511	0	0	0	0	15.792268980378607	5.461164628915535	2.154990922649467	6.9574111473130085	2.597960426216085	0.9279728292056466	17.792822757983497	0	11.173763602313052	0	5.307915454943274	3.9755590869039215	3.33048962934906	4.217563327126937	0	0	0	2.2560435300466404	8.920138444056313	13.000698247955267	6.787869425179262	0	0	0	0	0	0	6.221822898588778	9.542526137260712	0	2.0410781251763237	0	9.285239952233127	0	0	0	0	0	4.431900000978638	3.971964326811448	0	9.547702314602477	3.9175840131574176	0	0	44.27424286369545	3.464551489537968	0	0	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.739760393542617	0	0	0	0	1.6071010892456583	0	0	0	0	0	0	0	6.590976796406728	5.527714206685278	12.296574510224938	0	0	45.90262756451571	0	0	0	0	0	0	0	0	6.990646296409443	2.597960426216085	0	0	0	0	0	0	0	0	0
D013174	Sporotrichosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34298784714476505	0	0	0	0	0	0	0	0	0	2.1991216607129846	0	0	0	0	0	0	0	0	0	0	2.6294583021926647	0	0	0	0	2.083955149532715	0	0	0	0	0	0	0	0	0	0	2.010443363079234	0	0	0	0	1.191756188205764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8568128968498905	0	0	0	0	0	0	1.7232881843244452	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2946323628920158	0	3.394148727073833	0	0	0	2.2161269226411977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1387530741641398	0	0	0	0	0	0	0	0.6587734172614802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6392693282712694	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4908914275297522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8435126654253875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4773000003262131	0.992991081702862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5851794773265833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D016706	Still's Disease, Adult-Onset	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0632192510535368	0	0	0	0	1.1469285191793817	0	0	0	0.34298784714476505	0	0	0	0	0	0	0	0	0	1.0995608303564923	0	0	0	0	1.312084812843242	0	1.5089482112769952	0	0	0	0	0	0	0	0	0	0.9231881310823103	0	0	0	0	0	0	0	0	0	4.020886726158468	0	0	0	0	1.191756188205764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.233255820465054	72.18459091688116	0	0	0	0	0	0	0.8845642547118906	0	0	0	0	0	0	0	2.429711720928589	0	0	0	0	0	0	1.6970743635369168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3641353128567495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1387530741641398	0	0	0	0	0	0	0	1.6469335431537004	1.992983371326988	0	0	0.4844713774828484	0	0	0	0	0	0	0	8.742844414734861	2.9318842169636072	0	0	0	0	0	0	0	0	21.840386080896973	0	0	0	0	0	0	0.8451669255214139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9279728292056466	0	0	0	0	0.6634894318679091	0	0	0.8435126654253875	0	0	0	0	0	0	1.6969673562948158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.159500004893196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4980286321774794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013586	Synovitis, Pigmented Villonodular	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.440785557538145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8179243246129158	0	0.5958780941028821	0	0	0	0	0	0	1.9723285922962424	1.357096911630458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7350165749565932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2183032020637934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3298472691830825	0	5.928960755353322	0	0	0	0	2.554958567331533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.677637192294954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.250300003588347	1.985982163405724	0	0	3.9175840131574176	0	0	0	0	0	0	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8035505446228293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013611	Tachycardia, Atrioventricular Nodal Reentry	0	0	0	0	0	0	0	0	1.4526833726908572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.285591299111297	0	0	0	0	0	1.0995608303564923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3424714224114789	0	0	0	0	0	0	2.010443363079234	0	0	0	0	0	3.5190396748220376	0	0	0	0	0	0	0	0	1.1380131555214292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.890697130357022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.341000252522606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.365134876401648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
