Symptom	SymptomName	D000039	D000196	D000542	D000787	D000789	D001014	D001022	D001023	D001024	D001145	D001164	D001172	D001195	D001228	D001249	D001250	D001261	D001281	D001607	D001716	D001987	D001991	D002037	D002095	D002177	D002305	D002310	D002311	D002312	D002313	D002639	D002805	D003047	D003139	D003323	D003324	D003327	D003329	D003371	D003440	D003453	D003550	D003920	D003922	D003924	D003926	D004417	D004695	D004696	D004826	D004844	D005203	D006073	D006255	D006332	D006333	D006344	D006345	D006349	D006469	D006491	D006557	D006660	D006973	D006976	D006985	D007012	D007022	D007024	D007251	D007819	D007822	D007826	D007827	D007829	D008133	D008169	D008175	D008478	D008944	D008946	D009058	D009164	D009181	D009202	D009203	D009205	D009298	D009303	D009304	D009362	D009382	D009400	D009617	D009765	D009959	D010003	D010018	D010019	D010020	D010024	D010490	D010493	D010494	D010996	D010997	D010998	D011009	D011020	D011024	D011030	D011081	D011111	D011649	D011654	D011655	D011656	D011657	D011665	D011666	D011928	D012120	D012127	D012128	D012131	D012141	D012214	D012222	D012806	D012829	D012830	D012848	D012852	D012893	D013174	D013586	D013611	D013612	D013613	D013617	D014069	D014123	D014134	D014262	D014263	D014264	D014376	D014397	D014648	D014693	D014826	D014917	D014927	D015207	D015508	D015535	D015663	D016491	D016535	D016706	D016724	D016883	D016918	D017180	D017202	D017544	D017545	D017564	D017565	D017703	D018192	D018376	D018410	D018879	D018880	D020181	D020182	D020215	D020217	D020246	D020370	D024741	D029424	D029481	D045169	D046789	D050197	D053840	D054059	D054537	D054556	D054990	D055008	D055034	D055963	D057767
D012640	Seizures	0	2.5355007765642417	0	0.8451669255214139	0	2.5355007765642417	0.8451669255214139	0	0.8451669255214139	82.82635870109857	10.142003106256967	4.225834627607069	0	3.380667702085656	19.43883928699252	0	0	4.225834627607069	0	0	0.8451669255214139	1.690333851042828	2.5355007765642417	0	1.690333851042828	1.690333851042828	0	0.8451669255214139	0.8451669255214139	0	0	0.8451669255214139	0.8451669255214139	10.987170031778383	0.8451669255214139	5.916168478649897	5.071001553128483	0	6.761335404171312	0	0.8451669255214139	5.916168478649897	8.451669255214139	38.87767857398504	4.225834627607069	9.296836180735555	3.380667702085656	0.8451669255214139	0	0	0.8451669255214139	0	1.690333851042828	0	0.8451669255214139	8.451669255214139	0	0	0.8451669255214139	1.690333851042828	0	0	0.8451669255214139	94.65869565839836	0.8451669255214139	14.367837733864036	0	17.748505435949692	6.761335404171312	18.59367236147111	0.8451669255214139	0	4.225834627607069	0	0	21.129173138035352	0.8451669255214139	19.43883928699252	1.690333851042828	0	0	0.8451669255214139	0	4.225834627607069	7.6065023296927246	16.058171584906866	5.071001553128483	0	2.5355007765642417	0	0	0.8451669255214139	0	4.225834627607069	7.6065023296927246	0	0	4.225834627607069	2.5355007765642417	0.8451669255214139	3.380667702085656	0	0	0	1.690333851042828	0.8451669255214139	0	0	2.5355007765642417	0.8451669255214139	2.5355007765642417	0.8451669255214139	0	0	19.43883928699252	6.761335404171312	0.8451669255214139	0	0.8451669255214139	0	3.380667702085656	9.296836180735555	8.451669255214139	5.916168478649897	36.342177797420796	10.142003106256967	0.8451669255214139	0	0.8451669255214139	0	0	2.5355007765642417	4.225834627607069	59.161684786498974	0	0	0	0	0	1.690333851042828	0	9.296836180735555	0	0.8451669255214139	0	0	4.225834627607069	10.142003106256967	0	8.451669255214139	0.8451669255214139	19.43883928699252	1.690333851042828	0	0	0	0.8451669255214139	0.8451669255214139	0	0.8451669255214139	0	2.5355007765642417	0	6.761335404171312	3.380667702085656	0.8451669255214139	0	0	0	0	0.8451669255214139	0	4.225834627607069	0	0	5.916168478649897	0	2.5355007765642417	0.8451669255214139	13.522670808342626	0	0	2.5355007765642417	0	1.690333851042828	0	0.8451669255214139	2.5355007765642417	0	0	0.8451669255214139	1.690333851042828	0	0	0	0
D012678	Sensation Disorders	0	0	0	0	0.3433219042716397	0	0	0	0	0	0.3433219042716397	1.0299657128149189	0	0	0.3433219042716397	0	0	0	0	0	0	0	0	0	0	0	0	0.3433219042716397	0	0	0	0	0	0	0	0	0	0	0.6866438085432793	0	0	0	1.3732876170865589	2.4032533299014776	4.806506659802955	0	0.6866438085432793	0	0	0	0	0	0.3433219042716397	0.3433219042716397	0	0	0.6866438085432793	0	0	0	0	0	0	1.3732876170865589	0	0.3433219042716397	0	0.3433219042716397	0.3433219042716397	0	0	0.6866438085432793	0	0	0	0	0	5.149828564074595	0.3433219042716397	0	0	0	0.3433219042716397	0	0	0	0	0	0.3433219042716397	0	0	0	0	0	1.0299657128149189	0	0	0	0.3433219042716397	0	1.7166095213581984	0	0	0	0	0	0	0	0	0	0	0	0.3433219042716397	0	0.3433219042716397	0	0	0	0	0	1.3732876170865589	0	0	0	0	0	0	0	0	0	0	0	0	3.433219042716397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6866438085432793	0	0	0	0	0	0.6866438085432793	1.0299657128149189	0.3433219042716397	0	0	0	0	0	0.3433219042716397	0	0	0	0.3433219042716397	0	0	0	0	0	0	1.7166095213581984	0	0	0.3433219042716397	0.3433219042716397	1.3732876170865589	0	0.3433219042716397	0	0	0	0	0	0	0	0	0	0	0	0	0
D020069	Shoulder Pain	0	0	0	4.840854772307857	2.4204273861539285	2.4204273861539285	0	0	0	0	0	26.62470124769321	0	2.4204273861539285	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4204273861539285	0	0	2.4204273861539285	2.4204273861539285	0	2.4204273861539285	0	0	0	4.840854772307857	0	4.840854772307857	0	4.840854772307857	0	0	0	0	0	0	0	0	2.4204273861539285	0	0	0	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.522564316923567	0	0	0	0	0	0	0	2.4204273861539285	2.4204273861539285	0	0	0	0	0	0	0	0	0	45.98812033692463	2.4204273861539285	14.522564316923567	9.681709544615714	2.4204273861539285	0	0	0	0	4.840854772307857	0	0	0	0	4.840854772307857	0	0	0	0	0	0	2.4204273861539285	0	0	0	0	0	0	2.4204273861539285	0	0	0	0	0	0	0	0	2.4204273861539285	0	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4204273861539285	0	0	2.4204273861539285	0	0	0	0	0	0	0	0	0	0	0	0	0
D012877	Skin Manifestations	0	0.6123572181015575	0	0	0	0.6123572181015575	0.6123572181015575	0	0	3.061786090507788	0.6123572181015575	17.758359324945168	0	0.6123572181015575	4.89885774481246	0	0	0	0	0	0	0.6123572181015575	0	0	1.8370716543046728	0	0	0	0	0	0	0	0.6123572181015575	1.8370716543046728	0	1.8370716543046728	1.8370716543046728	0	0	0	3.061786090507788	1.8370716543046728	12.859501580132706	3.061786090507788	0	0	0	0	0	0	0	0	6.123572181015575	1.224714436203115	0	0	0	0	0	0.6123572181015575	0	0.6123572181015575	5.511214962914019	0.6123572181015575	0	0	0	0.6123572181015575	0	1.8370716543046728	0	2.44942887240623	0	0	0	0	0	9.185358271523363	1.224714436203115	0	0	0	1.224714436203115	1.224714436203115	0	2.44942887240623	1.224714436203115	0	0	0	0	0	0	0	1.8370716543046728	0	1.224714436203115	0	0.6123572181015575	0	2.44942887240623	0	0	0	0.6123572181015575	1.224714436203115	0	0	0.6123572181015575	0.6123572181015575	1.224714436203115	1.224714436203115	0.6123572181015575	0	0	1.224714436203115	0.6123572181015575	0.6123572181015575	0	1.224714436203115	2.44942887240623	0	0	0	1.224714436203115	1.8370716543046728	0.6123572181015575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8370716543046728	0	0.6123572181015575	0	0	2.44942887240623	5.511214962914019	4.286500526710903	0	0	0	0	0	0	0	0	0	0	0	0	0	9.79771548962492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6123572181015575	0	0	0	0
D012892	Sleep Deprivation	0	0	0	2.5759122889943233	0	0	0	0	0	7.727736866982969	0	5.151824577988647	0	0	30.91094746793188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.303649155977293	5.151824577988647	5.151824577988647	5.151824577988647	0	0	0	0	5.151824577988647	12.879561444971616	5.151824577988647	23.18321060094891	0	7.727736866982969	0	0	0	0	0	0	2.5759122889943233	0	5.151824577988647	0	0	0	0	0	0	0	51.51824577988646	0	2.5759122889943233	0	2.5759122889943233	5.151824577988647	0	0	0	0	0	0	0	0	2.5759122889943233	0	0	0	0	0	0	0	12.879561444971616	0	0	0	0	0	0	0	0	136.52335131669912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5759122889943233	2.5759122889943233	2.5759122889943233	5.151824577988647	10.303649155977293	0	0	0	0	0	0	0	360.6277204592052	0	0	0	0	0	0	2.5759122889943233	0	0	0	0	0	0	0	0	0	0	0	0	0	5.151824577988647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.52335131669912	5.151824577988647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D012893	Sleep Disorders	0	0	0	16.422988008562484	0	0	0	0	0	19.408985828301123	0	43.29696838621018	0	0	119.43991278954536	0	0	7.464994549346584	0	0	0	7.464994549346584	0	0	2.9859978197386337	0	0	0	0	0	20.901984738170434	0	0	14.929989098693168	0	35.831973836863604	28.36697928751702	0	17.915986918431802	0	0	16.422988008562484	11.943991278954535	11.943991278954535	40.310970566471546	0	14.929989098693168	0	0	0	1.4929989098693168	0	0	29.859978197386337	0	64.19895312438062	1.4929989098693168	1.4929989098693168	0	0	0	0	0	82.11494004281242	5.971995639477267	4.478996729607951	0	4.478996729607951	1.4929989098693168	2.9859978197386337	0	0	8.957993459215901	2.9859978197386337	0	0	0	16.422988008562484	1.4929989098693168	0	0	5.971995639477267	0	0	0	35.831973836863604	0	4.478996729607951	0	0	0	0	0	0	135.86290079810786	0	25.38098146777839	0	0	0	1.4929989098693168	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4929989098693168	0	4.478996729607951	0	0	0	1.4929989098693168	97.04492914150559	1.4929989098693168	1.4929989098693168	32.84597601712497	8.957993459215901	1.4929989098693168	0	0	0	0	0	7.464994549346584	10029.96667650207	0	0	0	0	0	0	0	0	0	0	0	0	1.4929989098693168	4.478996729607951	0	0	4.478996729607951	1.4929989098693168	0	1.4929989098693168	19.408985828301123	1.4929989098693168	0	2.9859978197386337	0	0	0	0	0	1.4929989098693168	10.450992369085217	0	0	0	0	0	0	0	0	0	0	77.63594331320449	4.478996729607951	0	0	1.4929989098693168	5.971995639477267	0	35.831973836863604	0	2.9859978197386337	0	1.4929989098693168	0	0	1.4929989098693168	1.4929989098693168	2.9859978197386337	0	0	0	0
D012912	Sneezing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.63997072949282	0	0	3.356920825345602	0	0	0	3.356920825345602	0	0	0	0	0	0	0	0	0	0	0	80.56609980829445	3.356920825345602	0	0	0	63.78149568156644	0	0	0	0	0	0	0	3.356920825345602	0	0	0	0	0	0	409.5443406921635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.141524952073613	0	0	0	0	0	0	0	0	16.784604126728013	0	0	0	0	0	0	3.356920825345602	0	23.49844577741921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.356920825345602	3.356920825345602	0	3.356920825345602	13.427683301382409	0	0	0	0	0	0	10.070762476036807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.356920825345602	0	0	3.356920825345602	0	0	63.78149568156644	0	0	3.356920825345602	3.356920825345602	0	0	0	0	0	0	0	3.356920825345602	0	0	0	0	0	0	0	0	3.356920825345602	0	6.713841650691204	3.356920825345602	3.356920825345602	0	0	3.356920825345602	0	0	0	0	0	0	0	3.356920825345602	0	0	0	0	0
D012913	Snoring	0	0	0	5.520209507448177	0	0	0	0	0	13.800523768620446	0	2.7601047537240886	0	0	46.92178081330951	0	0	0	0	0	0	8.280314261172267	0	0	0	0	0	0	0	0	0	0	0	5.520209507448177	0	24.8409427835168	19.320733276068626	0	8.280314261172267	0	0	5.520209507448177	8.280314261172267	0	22.08083802979271	0	5.520209507448177	0	0	0	0	0	0	5.520209507448177	2.7601047537240886	8.280314261172267	2.7601047537240886	0	0	0	0	0	0	129.7249234250322	5.520209507448177	0	0	0	0	0	2.7601047537240886	8.280314261172267	5.520209507448177	2.7601047537240886	0	2.7601047537240886	0	0	0	0	0	27.60104753724089	0	0	0	8.280314261172267	0	11.040419014896354	8.280314261172267	0	0	0	0	0	91.08345687289494	0	0	0	0	0	2.7601047537240886	0	0	0	0	0	0	0	0	0	0	2.7601047537240886	0	0	8.280314261172267	5.520209507448177	0	0	0	0	0	55.20209507448178	0	0	11.040419014896354	2.7601047537240886	0	0	0	0	0	0	5.520209507448177	220.80838029792716	0	0	0	0	0	0	11.040419014896354	0	0	0	0	0	8.280314261172267	0	0	0	11.040419014896354	0	0	0	118.68450441013584	0	0	0	2.7601047537240886	0	0	0	0	0	19.320733276068626	0	0	0	0	0	0	0	2.7601047537240886	0	0	1501.4969860259046	8.280314261172267	0	0	0	0	0	8.280314261172267	0	0	0	2.7601047537240886	0	0	0	0	2.7601047537240886	0	0	0	0
D020886	Somatosensory Disorders	0	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1365932099592198	0	1.0455310699864064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0910621399728133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	1.0455310699864064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	1.0455310699864064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	0	0	0	0	1.0455310699864064	0	0	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	2.0910621399728133	1.0455310699864064	3.1365932099592198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D018489	Space Motion Sickness	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.724893524672675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013035	Spasm	0	0	0	157.23690922969618	1.3672774715625755	1.3672774715625755	0	0	1.3672774715625755	6.836387357812878	2.734554943125151	4.101832414687727	0	0	16.407329658750907	0	0	1.3672774715625755	0	0	0	5.469109886250302	0	0	0	0	0	1.3672774715625755	0	0	1.3672774715625755	0	0	2.734554943125151	0	158.60418670125875	150.4005218718833	13.672774715625756	5.469109886250302	1.3672774715625755	0	0	1.3672774715625755	2.734554943125151	1.3672774715625755	0	2.734554943125151	0	0	0	0	0	0	0	1.3672774715625755	5.469109886250302	0	0	1.3672774715625755	0	0	0	0	20.509162073438628	5.469109886250302	9.570942300938027	0	4.101832414687727	0	0	0	0	4.101832414687727	1.3672774715625755	0	0	0	1.3672774715625755	1.3672774715625755	2.734554943125151	0	0	0	0	6.836387357812878	46.48743403312758	0	0	0	0	0	0	0	0	0	0	2.734554943125151	0	2.734554943125151	0	0	0	1.3672774715625755	0	0	0	0	0	0	0	5.469109886250302	0	0	0	2.734554943125151	5.469109886250302	1.3672774715625755	0	0	0	34.18193678906439	2.734554943125151	0	0	4.101832414687727	2.734554943125151	0	0	0	0	0	0	1.3672774715625755	2.734554943125151	0	0	0	0	0	0	1.3672774715625755	1.3672774715625755	0	0	0	0	0	0	1.3672774715625755	5.469109886250302	4.101832414687727	2.734554943125151	0	0	0	0	0	12.30549724406318	0	0	0	0	0	2.734554943125151	9.570942300938027	0	0	0	0	0	0	0	0	0	0	0	1.3672774715625755	1.3672774715625755	0	1.3672774715625755	0	0	0	0	0	0	1.3672774715625755	0	0	0	0	0	0	0	0	0
D013064	Speech Disorders	1.1529165610240042	0	0	0	0	1.1529165610240042	0	0	1.1529165610240042	2.3058331220480084	0	1.1529165610240042	0	0	2.3058331220480084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4587496830720124	0	0	0	0	1.1529165610240042	0	0	2.3058331220480084	0	3.4587496830720124	1.1529165610240042	0	3.4587496830720124	0	0	0	0	0	0	0	0	0	0	2.3058331220480084	0	0	0	0	0	1.1529165610240042	0	1.1529165610240042	0	2.3058331220480084	0	1.1529165610240042	1.1529165610240042	16.14083185433606	2.3058331220480084	0	3.4587496830720124	0	0	1.1529165610240042	6.917499366144026	0	0	2.3058331220480084	0	0	0	1.1529165610240042	0	1.1529165610240042	3.4587496830720124	0	0	0	0	0	2.3058331220480084	5.764582805120021	0	1.1529165610240042	0	0	0	0	0	0	0	0	0	1.1529165610240042	0	0	0	0	0	0	0	0	0	0	0	0	1.1529165610240042	3.4587496830720124	2.3058331220480084	0	1.1529165610240042	3.4587496830720124	0	1.1529165610240042	0	0	0	0	1.1529165610240042	4.611666244096017	0	0	0	0	0	0	2.3058331220480084	0	0	0	0	0	2.3058331220480084	0	1.1529165610240042	0	16.14083185433606	1.1529165610240042	0	0	5.764582805120021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1529165610240042	0	0	0	2.3058331220480084	0	2.3058331220480084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D053608	Stupor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.850845850657858	0	0	0	0	0	0	0	0	0	0	0	0	0
D013342	Stuttering	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3234728912780622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3234728912780622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6469457825561244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013494	Supranuclear Palsy, Progressive	0	0	0	0	0	0	0	0	0	0	0	3.0341474330825515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0341474330825515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.204884598495305	0	0	0	0	3.0341474330825515	0	0	0	0	0	0	3.0341474330825515	0	3.0341474330825515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0341474330825515	0	0	0	0	0	0	0	0	0	0	0	27.307326897742964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0341474330825515	0	0	0	0	0	0	3.0341474330825515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0341474330825515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D018614	Sweating Sickness	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.150128834788118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013575	Syncope	0	0	0	58.144765673660345	4.4726742825892565	38.763177115773566	13.41802284776777	0	110.32596563720165	839.3718736992505	7.454457137648761	4.4726742825892565	0	0	16.399805702827276	0	0	122.25309705743969	0	0	0	2.9817828550595045	184.87053701368927	0	0	5.963565710119009	0	35.781394260714045	168.47073131086202	1.4908914275297522	0	0	0	0	4.4726742825892565	104.36239992708265	89.45348565178513	61.126548528719844	146.10735989791573	0	0	1.4908914275297522	4.4726742825892565	7.454457137648761	2.9817828550595045	0	47.70852568095207	2.9817828550595045	0	1.4908914275297522	0	0	0	0	13.41802284776777	53.67209139107108	16.399805702827276	5.963565710119009	14.908914275297525	2.9817828550595045	1.4908914275297522	0	0	79.01724565907686	47.70852568095207	37.27228568824381	1.4908914275297522	123.74398848496945	333.9596797666645	1.4908914275297522	0	5.963565710119009	5.963565710119009	0	0	307.12363407112895	0	13.41802284776777	0	16.399805702827276	7.454457137648761	0	0	0	90.94437707931488	102.8715084995529	32.79961140565455	2.9817828550595045	11.927131420238018	0	0	0	0	0	1.4908914275297522	1.4908914275297522	0	0	0	0	0	2.9817828550595045	4.4726742825892565	1.4908914275297522	0	2.9817828550595045	0	1.4908914275297522	1.4908914275297522	0	1.4908914275297522	1.4908914275297522	0	0	8.945348565178511	104.36239992708265	1.4908914275297522	0	1.4908914275297522	4.4726742825892565	0	8.945348565178511	0	0	7.454457137648761	0	1.4908914275297522	0	0	1.4908914275297522	0	23.85426284047604	0	8.945348565178511	1.4908914275297522	0	17.890697130357022	2.9817828550595045	0	40.25406854330331	0	2.9817828550595045	0	4.4726742825892565	0	0	0	1.4908914275297522	1.4908914275297522	178.90697130357026	0	2.9817828550595045	56.653874246130584	0	0	0	0	1.4908914275297522	0	0	0	1.4908914275297522	0	293.7056112233612	50.69030853601158	4.4726742825892565	5.963565710119009	0	1.4908914275297522	2.9817828550595045	0	0	1.4908914275297522	11.927131420238018	5.963565710119009	4.4726742825892565	0	4.4726742825892565	4.4726742825892565	7.454457137648761	0	4.4726742825892565	1.4908914275297522	0	0	0	1.4908914275297522	50.69030853601158	0	58.144765673660345	1.4908914275297522	0	0	0	0	0
D019462	Syncope, Vasovagal	0	0	0	0	0	0	0	0	0	47.738511573012374	0	3.1825674382008247	0	0	0	0	0	25.460539505606604	0	0	0	0	9.547702314602477	0	0	0	0	12.730269752803302	25.460539505606604	0	0	0	0	3.1825674382008247	0	6.365134876401648	6.365134876401648	3.1825674382008247	0	0	0	0	0	3.1825674382008247	9.547702314602477	0	0	0	0	0	0	0	0	0	0	9.547702314602477	0	0	0	0	0	0	0	22.277972067405774	0	6.365134876401648	0	19.09540462920495	155.9458044718404	0	0	0	3.1825674382008247	0	0	28.64310694380742	0	9.547702314602477	0	0	0	0	0	0	3.1825674382008247	6.365134876401648	0	0	6.365134876401648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1825674382008247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.547702314602477	0	0	6.365134876401648	0	0	3.1825674382008247	0	0	0	0	0	0	0	0	3.1825674382008247	35.00824182020907	0	0	3.1825674382008247	0	0	0	0	0	0	0	0	0	0	12.730269752803302	9.547702314602477	0	0	0	0	0	0	0	0	9.547702314602477	0	0	0	3.1825674382008247	0	0	0	3.1825674382008247	0	0	0	0	0	12.730269752803302	0	6.365134876401648	0	0	0	0	0	0
D046608	Synkinesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.658473958010402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.63389583204161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D054160	Systolic Murmurs	0	0	0	0	0	4.913366207639191	0	0	9.826732415278382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.913366207639191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.913366207639191	0	4.913366207639191	0	0	0	0	0	0	0	0	9.826732415278382	4.913366207639191	0	0	0	0	4.913366207639191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.826732415278382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.913366207639191	0	0	0	0	0	0	0	0	0	0	0	0	0	4.913366207639191	9.826732415278382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
