threshold	branching_factor	n_clusters	Silhouette_score	Davies-Bouldin_score	Calinski-Harabasz_score	min(cluster_size)	max(cluster_size)	mean(cluster_size)	median(cluster_size)
0.9	14	400	0	0	0	1271	1271	1271.0	1271.0
0.9	14	420	0	0	0	1271	1271	1271.0	1271.0
0.9	14	440	0	0	0	1271	1271	1271.0	1271.0
0.9	14	460	0	0	0	1271	1271	1271.0	1271.0
0.9	14	480	0	0	0	1271	1271	1271.0	1271.0
0.9	14	500	0	0	0	1271	1271	1271.0	1271.0
0.9	14	520	0	0	0	1271	1271	1271.0	1271.0
0.9	14	540	0	0	0	1271	1271	1271.0	1271.0
0.9	14	560	0	0	0	1271	1271	1271.0	1271.0
0.9	14	580	0	0	0	1271	1271	1271.0	1271.0
0.9	14	600	0	0	0	1271	1271	1271.0	1271.0
0.9	15	20	0	0	0	1271	1271	1271.0	1271.0
0.9	15	40	0	0	0	1271	1271	1271.0	1271.0
0.9	15	60	0	0	0	1271	1271	1271.0	1271.0
0.9	15	80	0	0	0	1271	1271	1271.0	1271.0
0.9	15	100	0	0	0	1271	1271	1271.0	1271.0
0.9	15	120	0	0	0	1271	1271	1271.0	1271.0
0.9	15	140	0	0	0	1271	1271	1271.0	1271.0
0.9	15	160	0	0	0	1271	1271	1271.0	1271.0
0.9	15	180	0	0	0	1271	1271	1271.0	1271.0
0.9	15	200	0	0	0	1271	1271	1271.0	1271.0
0.9	15	220	0	0	0	1271	1271	1271.0	1271.0
0.9	15	240	0	0	0	1271	1271	1271.0	1271.0
0.9	15	260	0	0	0	1271	1271	1271.0	1271.0
0.9	15	280	0	0	0	1271	1271	1271.0	1271.0
0.9	15	300	0	0	0	1271	1271	1271.0	1271.0
0.9	15	320	0	0	0	1271	1271	1271.0	1271.0
0.9	15	340	0	0	0	1271	1271	1271.0	1271.0
0.9	15	360	0	0	0	1271	1271	1271.0	1271.0
0.9	15	380	0	0	0	1271	1271	1271.0	1271.0
0.9	15	400	0	0	0	1271	1271	1271.0	1271.0
0.9	15	420	0	0	0	1271	1271	1271.0	1271.0
0.9	15	440	0	0	0	1271	1271	1271.0	1271.0
0.9	15	460	0	0	0	1271	1271	1271.0	1271.0
0.9	15	480	0	0	0	1271	1271	1271.0	1271.0
0.9	15	500	0	0	0	1271	1271	1271.0	1271.0
0.9	15	520	0	0	0	1271	1271	1271.0	1271.0
0.9	15	540	0	0	0	1271	1271	1271.0	1271.0
0.9	15	560	0	0	0	1271	1271	1271.0	1271.0
0.9	15	580	0	0	0	1271	1271	1271.0	1271.0
0.9	15	600	0	0	0	1271	1271	1271.0	1271.0
1.0	5	20	0	0	0	1271	1271	1271.0	1271.0
1.0	5	40	0	0	0	1271	1271	1271.0	1271.0
1.0	5	60	0	0	0	1271	1271	1271.0	1271.0
1.0	5	80	0	0	0	1271	1271	1271.0	1271.0
1.0	5	100	0	0	0	1271	1271	1271.0	1271.0
1.0	5	120	0	0	0	1271	1271	1271.0	1271.0
1.0	5	140	0	0	0	1271	1271	1271.0	1271.0
1.0	5	160	0	0	0	1271	1271	1271.0	1271.0
1.0	5	180	0	0	0	1271	1271	1271.0	1271.0
1.0	5	200	0	0	0	1271	1271	1271.0	1271.0
1.0	5	220	0	0	0	1271	1271	1271.0	1271.0
1.0	5	240	0	0	0	1271	1271	1271.0	1271.0
1.0	5	260	0	0	0	1271	1271	1271.0	1271.0
1.0	5	280	0	0	0	1271	1271	1271.0	1271.0
1.0	5	300	0	0	0	1271	1271	1271.0	1271.0
1.0	5	320	0	0	0	1271	1271	1271.0	1271.0
1.0	5	340	0	0	0	1271	1271	1271.0	1271.0
1.0	5	360	0	0	0	1271	1271	1271.0	1271.0
1.0	5	380	0	0	0	1271	1271	1271.0	1271.0
1.0	5	400	0	0	0	1271	1271	1271.0	1271.0
1.0	5	420	0	0	0	1271	1271	1271.0	1271.0
1.0	5	440	0	0	0	1271	1271	1271.0	1271.0
1.0	5	460	0	0	0	1271	1271	1271.0	1271.0
1.0	5	480	0	0	0	1271	1271	1271.0	1271.0
1.0	5	500	0	0	0	1271	1271	1271.0	1271.0
1.0	5	520	0	0	0	1271	1271	1271.0	1271.0
1.0	5	540	0	0	0	1271	1271	1271.0	1271.0
1.0	5	560	0	0	0	1271	1271	1271.0	1271.0
1.0	5	580	0	0	0	1271	1271	1271.0	1271.0
1.0	5	600	0	0	0	1271	1271	1271.0	1271.0
1.0	6	20	0	0	0	1271	1271	1271.0	1271.0
1.0	6	40	0	0	0	1271	1271	1271.0	1271.0
1.0	6	60	0	0	0	1271	1271	1271.0	1271.0
1.0	6	80	0	0	0	1271	1271	1271.0	1271.0
1.0	6	100	0	0	0	1271	1271	1271.0	1271.0
1.0	6	120	0	0	0	1271	1271	1271.0	1271.0
1.0	6	140	0	0	0	1271	1271	1271.0	1271.0
1.0	6	160	0	0	0	1271	1271	1271.0	1271.0
1.0	6	180	0	0	0	1271	1271	1271.0	1271.0
1.0	6	200	0	0	0	1271	1271	1271.0	1271.0
1.0	6	220	0	0	0	1271	1271	1271.0	1271.0
1.0	6	240	0	0	0	1271	1271	1271.0	1271.0
1.0	6	260	0	0	0	1271	1271	1271.0	1271.0
1.0	6	280	0	0	0	1271	1271	1271.0	1271.0
1.0	6	300	0	0	0	1271	1271	1271.0	1271.0
1.0	6	320	0	0	0	1271	1271	1271.0	1271.0
1.0	6	340	0	0	0	1271	1271	1271.0	1271.0
1.0	6	360	0	0	0	1271	1271	1271.0	1271.0
1.0	6	380	0	0	0	1271	1271	1271.0	1271.0
1.0	6	400	0	0	0	1271	1271	1271.0	1271.0
1.0	6	420	0	0	0	1271	1271	1271.0	1271.0
1.0	6	440	0	0	0	1271	1271	1271.0	1271.0
1.0	6	460	0	0	0	1271	1271	1271.0	1271.0
1.0	6	480	0	0	0	1271	1271	1271.0	1271.0
1.0	6	500	0	0	0	1271	1271	1271.0	1271.0
1.0	6	520	0	0	0	1271	1271	1271.0	1271.0
1.0	6	540	0	0	0	1271	1271	1271.0	1271.0
1.0	6	560	0	0	0	1271	1271	1271.0	1271.0
1.0	6	580	0	0	0	1271	1271	1271.0	1271.0
1.0	6	600	0	0	0	1271	1271	1271.0	1271.0
1.0	7	20	0	0	0	1271	1271	1271.0	1271.0
1.0	7	40	0	0	0	1271	1271	1271.0	1271.0
1.0	7	60	0	0	0	1271	1271	1271.0	1271.0
1.0	7	80	0	0	0	1271	1271	1271.0	1271.0
1.0	7	100	0	0	0	1271	1271	1271.0	1271.0
1.0	7	120	0	0	0	1271	1271	1271.0	1271.0
1.0	7	140	0	0	0	1271	1271	1271.0	1271.0
1.0	7	160	0	0	0	1271	1271	1271.0	1271.0
1.0	7	180	0	0	0	1271	1271	1271.0	1271.0
1.0	7	200	0	0	0	1271	1271	1271.0	1271.0
1.0	7	220	0	0	0	1271	1271	1271.0	1271.0
1.0	7	240	0	0	0	1271	1271	1271.0	1271.0
1.0	7	260	0	0	0	1271	1271	1271.0	1271.0
1.0	7	280	0	0	0	1271	1271	1271.0	1271.0
1.0	7	300	0	0	0	1271	1271	1271.0	1271.0
1.0	7	320	0	0	0	1271	1271	1271.0	1271.0
1.0	7	340	0	0	0	1271	1271	1271.0	1271.0
1.0	7	360	0	0	0	1271	1271	1271.0	1271.0
1.0	7	380	0	0	0	1271	1271	1271.0	1271.0
1.0	7	400	0	0	0	1271	1271	1271.0	1271.0
1.0	7	420	0	0	0	1271	1271	1271.0	1271.0
1.0	7	440	0	0	0	1271	1271	1271.0	1271.0
1.0	7	460	0	0	0	1271	1271	1271.0	1271.0
1.0	7	480	0	0	0	1271	1271	1271.0	1271.0
1.0	7	500	0	0	0	1271	1271	1271.0	1271.0
1.0	7	520	0	0	0	1271	1271	1271.0	1271.0
1.0	7	540	0	0	0	1271	1271	1271.0	1271.0
1.0	7	560	0	0	0	1271	1271	1271.0	1271.0
1.0	7	580	0	0	0	1271	1271	1271.0	1271.0
1.0	7	600	0	0	0	1271	1271	1271.0	1271.0
1.0	8	20	0	0	0	1271	1271	1271.0	1271.0
1.0	8	40	0	0	0	1271	1271	1271.0	1271.0
1.0	8	60	0	0	0	1271	1271	1271.0	1271.0
1.0	8	80	0	0	0	1271	1271	1271.0	1271.0
1.0	8	100	0	0	0	1271	1271	1271.0	1271.0
1.0	8	120	0	0	0	1271	1271	1271.0	1271.0
1.0	8	140	0	0	0	1271	1271	1271.0	1271.0
1.0	8	160	0	0	0	1271	1271	1271.0	1271.0
1.0	8	180	0	0	0	1271	1271	1271.0	1271.0
1.0	8	200	0	0	0	1271	1271	1271.0	1271.0
1.0	8	220	0	0	0	1271	1271	1271.0	1271.0
1.0	8	240	0	0	0	1271	1271	1271.0	1271.0
1.0	8	260	0	0	0	1271	1271	1271.0	1271.0
1.0	8	280	0	0	0	1271	1271	1271.0	1271.0
1.0	8	300	0	0	0	1271	1271	1271.0	1271.0
1.0	8	320	0	0	0	1271	1271	1271.0	1271.0
1.0	8	340	0	0	0	1271	1271	1271.0	1271.0
1.0	8	360	0	0	0	1271	1271	1271.0	1271.0
1.0	8	380	0	0	0	1271	1271	1271.0	1271.0
1.0	8	400	0	0	0	1271	1271	1271.0	1271.0
1.0	8	420	0	0	0	1271	1271	1271.0	1271.0
1.0	8	440	0	0	0	1271	1271	1271.0	1271.0
1.0	8	460	0	0	0	1271	1271	1271.0	1271.0
1.0	8	480	0	0	0	1271	1271	1271.0	1271.0
1.0	8	500	0	0	0	1271	1271	1271.0	1271.0
1.0	8	520	0	0	0	1271	1271	1271.0	1271.0
1.0	8	540	0	0	0	1271	1271	1271.0	1271.0
1.0	8	560	0	0	0	1271	1271	1271.0	1271.0
1.0	8	580	0	0	0	1271	1271	1271.0	1271.0
1.0	8	600	0	0	0	1271	1271	1271.0	1271.0
1.0	9	20	0	0	0	1271	1271	1271.0	1271.0
1.0	9	40	0	0	0	1271	1271	1271.0	1271.0
1.0	9	60	0	0	0	1271	1271	1271.0	1271.0
1.0	9	80	0	0	0	1271	1271	1271.0	1271.0
1.0	9	100	0	0	0	1271	1271	1271.0	1271.0
1.0	9	120	0	0	0	1271	1271	1271.0	1271.0
1.0	9	140	0	0	0	1271	1271	1271.0	1271.0
1.0	9	160	0	0	0	1271	1271	1271.0	1271.0
1.0	9	180	0	0	0	1271	1271	1271.0	1271.0
1.0	9	200	0	0	0	1271	1271	1271.0	1271.0
1.0	9	220	0	0	0	1271	1271	1271.0	1271.0
1.0	9	240	0	0	0	1271	1271	1271.0	1271.0
1.0	9	260	0	0	0	1271	1271	1271.0	1271.0
1.0	9	280	0	0	0	1271	1271	1271.0	1271.0
1.0	9	300	0	0	0	1271	1271	1271.0	1271.0
1.0	9	320	0	0	0	1271	1271	1271.0	1271.0
1.0	9	340	0	0	0	1271	1271	1271.0	1271.0
1.0	9	360	0	0	0	1271	1271	1271.0	1271.0
1.0	9	380	0	0	0	1271	1271	1271.0	1271.0
1.0	9	400	0	0	0	1271	1271	1271.0	1271.0
1.0	9	420	0	0	0	1271	1271	1271.0	1271.0
1.0	9	440	0	0	0	1271	1271	1271.0	1271.0
1.0	9	460	0	0	0	1271	1271	1271.0	1271.0
1.0	9	480	0	0	0	1271	1271	1271.0	1271.0
1.0	9	500	0	0	0	1271	1271	1271.0	1271.0
1.0	9	520	0	0	0	1271	1271	1271.0	1271.0
1.0	9	540	0	0	0	1271	1271	1271.0	1271.0
1.0	9	560	0	0	0	1271	1271	1271.0	1271.0
1.0	9	580	0	0	0	1271	1271	1271.0	1271.0
1.0	9	600	0	0	0	1271	1271	1271.0	1271.0
1.0	10	20	0	0	0	1271	1271	1271.0	1271.0
1.0	10	40	0	0	0	1271	1271	1271.0	1271.0
1.0	10	60	0	0	0	1271	1271	1271.0	1271.0
1.0	10	80	0	0	0	1271	1271	1271.0	1271.0
1.0	10	100	0	0	0	1271	1271	1271.0	1271.0
1.0	10	120	0	0	0	1271	1271	1271.0	1271.0
1.0	10	140	0	0	0	1271	1271	1271.0	1271.0
1.0	10	160	0	0	0	1271	1271	1271.0	1271.0
1.0	10	180	0	0	0	1271	1271	1271.0	1271.0
1.0	10	200	0	0	0	1271	1271	1271.0	1271.0
1.0	10	220	0	0	0	1271	1271	1271.0	1271.0
1.0	10	240	0	0	0	1271	1271	1271.0	1271.0
1.0	10	260	0	0	0	1271	1271	1271.0	1271.0
1.0	10	280	0	0	0	1271	1271	1271.0	1271.0
1.0	10	300	0	0	0	1271	1271	1271.0	1271.0
1.0	10	320	0	0	0	1271	1271	1271.0	1271.0
1.0	10	340	0	0	0	1271	1271	1271.0	1271.0
1.0	10	360	0	0	0	1271	1271	1271.0	1271.0
1.0	10	380	0	0	0	1271	1271	1271.0	1271.0
1.0	10	400	0	0	0	1271	1271	1271.0	1271.0
1.0	10	420	0	0	0	1271	1271	1271.0	1271.0
1.0	10	440	0	0	0	1271	1271	1271.0	1271.0
1.0	10	460	0	0	0	1271	1271	1271.0	1271.0
1.0	10	480	0	0	0	1271	1271	1271.0	1271.0
1.0	10	500	0	0	0	1271	1271	1271.0	1271.0
1.0	10	520	0	0	0	1271	1271	1271.0	1271.0
1.0	10	540	0	0	0	1271	1271	1271.0	1271.0
1.0	10	560	0	0	0	1271	1271	1271.0	1271.0
1.0	10	580	0	0	0	1271	1271	1271.0	1271.0
1.0	10	600	0	0	0	1271	1271	1271.0	1271.0
1.0	11	20	0	0	0	1271	1271	1271.0	1271.0
1.0	11	40	0	0	0	1271	1271	1271.0	1271.0
1.0	11	60	0	0	0	1271	1271	1271.0	1271.0
1.0	11	80	0	0	0	1271	1271	1271.0	1271.0
1.0	11	100	0	0	0	1271	1271	1271.0	1271.0
1.0	11	120	0	0	0	1271	1271	1271.0	1271.0
1.0	11	140	0	0	0	1271	1271	1271.0	1271.0
1.0	11	160	0	0	0	1271	1271	1271.0	1271.0
1.0	11	180	0	0	0	1271	1271	1271.0	1271.0
1.0	11	200	0	0	0	1271	1271	1271.0	1271.0
1.0	11	220	0	0	0	1271	1271	1271.0	1271.0
1.0	11	240	0	0	0	1271	1271	1271.0	1271.0
1.0	11	260	0	0	0	1271	1271	1271.0	1271.0
1.0	11	280	0	0	0	1271	1271	1271.0	1271.0
1.0	11	300	0	0	0	1271	1271	1271.0	1271.0
1.0	11	320	0	0	0	1271	1271	1271.0	1271.0
1.0	11	340	0	0	0	1271	1271	1271.0	1271.0
1.0	11	360	0	0	0	1271	1271	1271.0	1271.0
1.0	11	380	0	0	0	1271	1271	1271.0	1271.0
1.0	11	400	0	0	0	1271	1271	1271.0	1271.0
1.0	11	420	0	0	0	1271	1271	1271.0	1271.0
1.0	11	440	0	0	0	1271	1271	1271.0	1271.0
1.0	11	460	0	0	0	1271	1271	1271.0	1271.0
1.0	11	480	0	0	0	1271	1271	1271.0	1271.0
1.0	11	500	0	0	0	1271	1271	1271.0	1271.0
1.0	11	520	0	0	0	1271	1271	1271.0	1271.0
1.0	11	540	0	0	0	1271	1271	1271.0	1271.0
1.0	11	560	0	0	0	1271	1271	1271.0	1271.0
1.0	11	580	0	0	0	1271	1271	1271.0	1271.0
1.0	11	600	0	0	0	1271	1271	1271.0	1271.0
1.0	12	20	0	0	0	1271	1271	1271.0	1271.0
1.0	12	40	0	0	0	1271	1271	1271.0	1271.0
1.0	12	60	0	0	0	1271	1271	1271.0	1271.0
1.0	12	80	0	0	0	1271	1271	1271.0	1271.0
1.0	12	100	0	0	0	1271	1271	1271.0	1271.0
1.0	12	120	0	0	0	1271	1271	1271.0	1271.0
1.0	12	140	0	0	0	1271	1271	1271.0	1271.0
1.0	12	160	0	0	0	1271	1271	1271.0	1271.0
1.0	12	180	0	0	0	1271	1271	1271.0	1271.0
1.0	12	200	0	0	0	1271	1271	1271.0	1271.0
1.0	12	220	0	0	0	1271	1271	1271.0	1271.0
1.0	12	240	0	0	0	1271	1271	1271.0	1271.0
1.0	12	260	0	0	0	1271	1271	1271.0	1271.0
1.0	12	280	0	0	0	1271	1271	1271.0	1271.0
1.0	12	300	0	0	0	1271	1271	1271.0	1271.0
1.0	12	320	0	0	0	1271	1271	1271.0	1271.0
1.0	12	340	0	0	0	1271	1271	1271.0	1271.0
1.0	12	360	0	0	0	1271	1271	1271.0	1271.0
1.0	12	380	0	0	0	1271	1271	1271.0	1271.0
1.0	12	400	0	0	0	1271	1271	1271.0	1271.0
1.0	12	420	0	0	0	1271	1271	1271.0	1271.0
1.0	12	440	0	0	0	1271	1271	1271.0	1271.0
1.0	12	460	0	0	0	1271	1271	1271.0	1271.0
1.0	12	480	0	0	0	1271	1271	1271.0	1271.0
1.0	12	500	0	0	0	1271	1271	1271.0	1271.0
1.0	12	520	0	0	0	1271	1271	1271.0	1271.0
1.0	12	540	0	0	0	1271	1271	1271.0	1271.0
1.0	12	560	0	0	0	1271	1271	1271.0	1271.0
1.0	12	580	0	0	0	1271	1271	1271.0	1271.0
1.0	12	600	0	0	0	1271	1271	1271.0	1271.0
1.0	13	20	0	0	0	1271	1271	1271.0	1271.0
1.0	13	40	0	0	0	1271	1271	1271.0	1271.0
1.0	13	60	0	0	0	1271	1271	1271.0	1271.0
1.0	13	80	0	0	0	1271	1271	1271.0	1271.0
1.0	13	100	0	0	0	1271	1271	1271.0	1271.0
1.0	13	120	0	0	0	1271	1271	1271.0	1271.0
1.0	13	140	0	0	0	1271	1271	1271.0	1271.0
1.0	13	160	0	0	0	1271	1271	1271.0	1271.0
1.0	13	180	0	0	0	1271	1271	1271.0	1271.0
1.0	13	200	0	0	0	1271	1271	1271.0	1271.0
1.0	13	220	0	0	0	1271	1271	1271.0	1271.0
1.0	13	240	0	0	0	1271	1271	1271.0	1271.0
1.0	13	260	0	0	0	1271	1271	1271.0	1271.0
1.0	13	280	0	0	0	1271	1271	1271.0	1271.0
1.0	13	300	0	0	0	1271	1271	1271.0	1271.0
1.0	13	320	0	0	0	1271	1271	1271.0	1271.0
1.0	13	340	0	0	0	1271	1271	1271.0	1271.0
1.0	13	360	0	0	0	1271	1271	1271.0	1271.0
1.0	13	380	0	0	0	1271	1271	1271.0	1271.0
1.0	13	400	0	0	0	1271	1271	1271.0	1271.0
1.0	13	420	0	0	0	1271	1271	1271.0	1271.0
1.0	13	440	0	0	0	1271	1271	1271.0	1271.0
1.0	13	460	0	0	0	1271	1271	1271.0	1271.0
1.0	13	480	0	0	0	1271	1271	1271.0	1271.0
1.0	13	500	0	0	0	1271	1271	1271.0	1271.0
1.0	13	520	0	0	0	1271	1271	1271.0	1271.0
1.0	13	540	0	0	0	1271	1271	1271.0	1271.0
1.0	13	560	0	0	0	1271	1271	1271.0	1271.0
1.0	13	580	0	0	0	1271	1271	1271.0	1271.0
1.0	13	600	0	0	0	1271	1271	1271.0	1271.0
1.0	14	20	0	0	0	1271	1271	1271.0	1271.0
1.0	14	40	0	0	0	1271	1271	1271.0	1271.0
1.0	14	60	0	0	0	1271	1271	1271.0	1271.0
1.0	14	80	0	0	0	1271	1271	1271.0	1271.0
1.0	14	100	0	0	0	1271	1271	1271.0	1271.0
1.0	14	120	0	0	0	1271	1271	1271.0	1271.0
1.0	14	140	0	0	0	1271	1271	1271.0	1271.0
1.0	14	160	0	0	0	1271	1271	1271.0	1271.0
1.0	14	180	0	0	0	1271	1271	1271.0	1271.0
1.0	14	200	0	0	0	1271	1271	1271.0	1271.0
1.0	14	220	0	0	0	1271	1271	1271.0	1271.0
1.0	14	240	0	0	0	1271	1271	1271.0	1271.0
1.0	14	260	0	0	0	1271	1271	1271.0	1271.0
1.0	14	280	0	0	0	1271	1271	1271.0	1271.0
1.0	14	300	0	0	0	1271	1271	1271.0	1271.0
1.0	14	320	0	0	0	1271	1271	1271.0	1271.0
1.0	14	340	0	0	0	1271	1271	1271.0	1271.0
1.0	14	360	0	0	0	1271	1271	1271.0	1271.0
1.0	14	380	0	0	0	1271	1271	1271.0	1271.0
1.0	14	400	0	0	0	1271	1271	1271.0	1271.0
1.0	14	420	0	0	0	1271	1271	1271.0	1271.0
1.0	14	440	0	0	0	1271	1271	1271.0	1271.0
1.0	14	460	0	0	0	1271	1271	1271.0	1271.0
1.0	14	480	0	0	0	1271	1271	1271.0	1271.0
1.0	14	500	0	0	0	1271	1271	1271.0	1271.0
1.0	14	520	0	0	0	1271	1271	1271.0	1271.0
1.0	14	540	0	0	0	1271	1271	1271.0	1271.0
1.0	14	560	0	0	0	1271	1271	1271.0	1271.0
1.0	14	580	0	0	0	1271	1271	1271.0	1271.0
1.0	14	600	0	0	0	1271	1271	1271.0	1271.0
1.0	15	20	0	0	0	1271	1271	1271.0	1271.0
1.0	15	40	0	0	0	1271	1271	1271.0	1271.0
1.0	15	60	0	0	0	1271	1271	1271.0	1271.0
1.0	15	80	0	0	0	1271	1271	1271.0	1271.0
1.0	15	100	0	0	0	1271	1271	1271.0	1271.0
1.0	15	120	0	0	0	1271	1271	1271.0	1271.0
1.0	15	140	0	0	0	1271	1271	1271.0	1271.0
1.0	15	160	0	0	0	1271	1271	1271.0	1271.0
1.0	15	180	0	0	0	1271	1271	1271.0	1271.0
1.0	15	200	0	0	0	1271	1271	1271.0	1271.0
1.0	15	220	0	0	0	1271	1271	1271.0	1271.0
1.0	15	240	0	0	0	1271	1271	1271.0	1271.0
1.0	15	260	0	0	0	1271	1271	1271.0	1271.0
1.0	15	280	0	0	0	1271	1271	1271.0	1271.0
1.0	15	300	0	0	0	1271	1271	1271.0	1271.0
1.0	15	320	0	0	0	1271	1271	1271.0	1271.0
1.0	15	340	0	0	0	1271	1271	1271.0	1271.0
1.0	15	360	0	0	0	1271	1271	1271.0	1271.0
1.0	15	380	0	0	0	1271	1271	1271.0	1271.0
1.0	15	400	0	0	0	1271	1271	1271.0	1271.0
1.0	15	420	0	0	0	1271	1271	1271.0	1271.0
1.0	15	440	0	0	0	1271	1271	1271.0	1271.0
1.0	15	460	0	0	0	1271	1271	1271.0	1271.0
1.0	15	480	0	0	0	1271	1271	1271.0	1271.0
1.0	15	500	0	0	0	1271	1271	1271.0	1271.0
1.0	15	520	0	0	0	1271	1271	1271.0	1271.0
1.0	15	540	0	0	0	1271	1271	1271.0	1271.0
1.0	15	560	0	0	0	1271	1271	1271.0	1271.0
1.0	15	580	0	0	0	1271	1271	1271.0	1271.0
1.0	15	600	0	0	0	1271	1271	1271.0	1271.0
1.1	5	20	0	0	0	1271	1271	1271.0	1271.0
1.1	5	40	0	0	0	1271	1271	1271.0	1271.0
1.1	5	60	0	0	0	1271	1271	1271.0	1271.0
1.1	5	80	0	0	0	1271	1271	1271.0	1271.0
1.1	5	100	0	0	0	1271	1271	1271.0	1271.0
1.1	5	120	0	0	0	1271	1271	1271.0	1271.0
1.1	5	140	0	0	0	1271	1271	1271.0	1271.0
1.1	5	160	0	0	0	1271	1271	1271.0	1271.0
1.1	5	180	0	0	0	1271	1271	1271.0	1271.0
1.1	5	200	0	0	0	1271	1271	1271.0	1271.0
1.1	5	220	0	0	0	1271	1271	1271.0	1271.0
1.1	5	240	0	0	0	1271	1271	1271.0	1271.0
1.1	5	260	0	0	0	1271	1271	1271.0	1271.0
1.1	5	280	0	0	0	1271	1271	1271.0	1271.0
1.1	5	300	0	0	0	1271	1271	1271.0	1271.0
1.1	5	320	0	0	0	1271	1271	1271.0	1271.0
1.1	5	340	0	0	0	1271	1271	1271.0	1271.0
1.1	5	360	0	0	0	1271	1271	1271.0	1271.0
1.1	5	380	0	0	0	1271	1271	1271.0	1271.0
1.1	5	400	0	0	0	1271	1271	1271.0	1271.0
1.1	5	420	0	0	0	1271	1271	1271.0	1271.0
1.1	5	440	0	0	0	1271	1271	1271.0	1271.0
1.1	5	460	0	0	0	1271	1271	1271.0	1271.0
1.1	5	480	0	0	0	1271	1271	1271.0	1271.0
1.1	5	500	0	0	0	1271	1271	1271.0	1271.0
1.1	5	520	0	0	0	1271	1271	1271.0	1271.0
1.1	5	540	0	0	0	1271	1271	1271.0	1271.0
1.1	5	560	0	0	0	1271	1271	1271.0	1271.0
1.1	5	580	0	0	0	1271	1271	1271.0	1271.0
1.1	5	600	0	0	0	1271	1271	1271.0	1271.0
1.1	6	20	0	0	0	1271	1271	1271.0	1271.0
1.1	6	40	0	0	0	1271	1271	1271.0	1271.0
1.1	6	60	0	0	0	1271	1271	1271.0	1271.0
1.1	6	80	0	0	0	1271	1271	1271.0	1271.0
1.1	6	100	0	0	0	1271	1271	1271.0	1271.0
1.1	6	120	0	0	0	1271	1271	1271.0	1271.0
1.1	6	140	0	0	0	1271	1271	1271.0	1271.0
1.1	6	160	0	0	0	1271	1271	1271.0	1271.0
1.1	6	180	0	0	0	1271	1271	1271.0	1271.0
1.1	6	200	0	0	0	1271	1271	1271.0	1271.0
1.1	6	220	0	0	0	1271	1271	1271.0	1271.0
1.1	6	240	0	0	0	1271	1271	1271.0	1271.0
1.1	6	260	0	0	0	1271	1271	1271.0	1271.0
1.1	6	280	0	0	0	1271	1271	1271.0	1271.0
1.1	6	300	0	0	0	1271	1271	1271.0	1271.0
1.1	6	320	0	0	0	1271	1271	1271.0	1271.0
1.1	6	340	0	0	0	1271	1271	1271.0	1271.0
1.1	6	360	0	0	0	1271	1271	1271.0	1271.0
1.1	6	380	0	0	0	1271	1271	1271.0	1271.0
1.1	6	400	0	0	0	1271	1271	1271.0	1271.0
1.1	6	420	0	0	0	1271	1271	1271.0	1271.0
1.1	6	440	0	0	0	1271	1271	1271.0	1271.0
1.1	6	460	0	0	0	1271	1271	1271.0	1271.0
1.1	6	480	0	0	0	1271	1271	1271.0	1271.0
1.1	6	500	0	0	0	1271	1271	1271.0	1271.0
1.1	6	520	0	0	0	1271	1271	1271.0	1271.0
1.1	6	540	0	0	0	1271	1271	1271.0	1271.0
1.1	6	560	0	0	0	1271	1271	1271.0	1271.0
1.1	6	580	0	0	0	1271	1271	1271.0	1271.0
1.1	6	600	0	0	0	1271	1271	1271.0	1271.0
1.1	7	20	0	0	0	1271	1271	1271.0	1271.0
1.1	7	40	0	0	0	1271	1271	1271.0	1271.0
1.1	7	60	0	0	0	1271	1271	1271.0	1271.0
1.1	7	80	0	0	0	1271	1271	1271.0	1271.0
1.1	7	100	0	0	0	1271	1271	1271.0	1271.0
1.1	7	120	0	0	0	1271	1271	1271.0	1271.0
1.1	7	140	0	0	0	1271	1271	1271.0	1271.0
1.1	7	160	0	0	0	1271	1271	1271.0	1271.0
1.1	7	180	0	0	0	1271	1271	1271.0	1271.0
1.1	7	200	0	0	0	1271	1271	1271.0	1271.0
1.1	7	220	0	0	0	1271	1271	1271.0	1271.0
1.1	7	240	0	0	0	1271	1271	1271.0	1271.0
1.1	7	260	0	0	0	1271	1271	1271.0	1271.0
1.1	7	280	0	0	0	1271	1271	1271.0	1271.0
1.1	7	300	0	0	0	1271	1271	1271.0	1271.0
1.1	7	320	0	0	0	1271	1271	1271.0	1271.0
1.1	7	340	0	0	0	1271	1271	1271.0	1271.0
1.1	7	360	0	0	0	1271	1271	1271.0	1271.0
1.1	7	380	0	0	0	1271	1271	1271.0	1271.0
1.1	7	400	0	0	0	1271	1271	1271.0	1271.0
1.1	7	420	0	0	0	1271	1271	1271.0	1271.0
1.1	7	440	0	0	0	1271	1271	1271.0	1271.0
1.1	7	460	0	0	0	1271	1271	1271.0	1271.0
1.1	7	480	0	0	0	1271	1271	1271.0	1271.0
1.1	7	500	0	0	0	1271	1271	1271.0	1271.0
1.1	7	520	0	0	0	1271	1271	1271.0	1271.0
1.1	7	540	0	0	0	1271	1271	1271.0	1271.0
1.1	7	560	0	0	0	1271	1271	1271.0	1271.0
1.1	7	580	0	0	0	1271	1271	1271.0	1271.0
1.1	7	600	0	0	0	1271	1271	1271.0	1271.0
1.1	8	20	0	0	0	1271	1271	1271.0	1271.0
1.1	8	40	0	0	0	1271	1271	1271.0	1271.0
