threshold	branching_factor	n_clusters	Silhouette_score	Davies-Bouldin_score	Calinski-Harabasz_score
0.5	6	540	0.361	0.99	42.207
0.5	6	560	0.361	0.99	42.207
0.5	6	580	0.361	0.99	42.207
0.5	6	600	0.361	0.99	42.207
0.5	7	20	0.324	1.426	76.372
0.5	7	40	0.338	1.179	58.355
0.5	7	60	0.354	1.037	49.792
0.5	7	80	0.36	0.95	43.441
0.5	7	100	0.361	0.982	42.863
0.5	7	120	0.361	0.991	42.692
0.5	7	140	0.361	0.991	42.692
0.5	7	160	0.361	0.991	42.692
0.5	7	180	0.361	0.991	42.692
0.5	7	200	0.361	0.991	42.692
0.5	7	220	0.361	0.991	42.692
0.5	7	240	0.361	0.991	42.692
0.5	7	260	0.361	0.991	42.692
0.5	7	280	0.361	0.991	42.692
0.5	7	300	0.361	0.991	42.692
0.5	7	320	0.361	0.991	42.692
0.5	7	340	0.361	0.991	42.692
0.5	7	360	0.361	0.991	42.692
0.5	7	380	0.361	0.991	42.692
0.5	7	400	0.361	0.991	42.692
0.5	7	420	0.361	0.991	42.692
0.5	7	440	0.361	0.991	42.692
0.5	7	460	0.361	0.991	42.692
0.5	7	480	0.361	0.991	42.692
0.5	7	500	0.361	0.991	42.692
0.5	7	520	0.361	0.991	42.692
0.5	7	540	0.361	0.991	42.692
0.5	7	560	0.361	0.991	42.692
0.5	7	580	0.361	0.991	42.692
0.5	7	600	0.361	0.991	42.692
0.5	8	20	0.312	1.366	72.624
0.5	8	40	0.342	1.196	59.128
0.5	8	60	0.352	1.04	48.176
0.5	8	80	0.362	0.975	44.251
0.5	8	100	0.373	0.978	43.902
0.5	8	120	0.368	0.987	43.354
0.5	8	140	0.368	0.987	43.354
0.5	8	160	0.368	0.987	43.354
0.5	8	180	0.368	0.987	43.354
0.5	8	200	0.368	0.987	43.354
0.5	8	220	0.368	0.987	43.354
0.5	8	240	0.368	0.987	43.354
0.5	8	260	0.368	0.987	43.354
0.5	8	280	0.368	0.987	43.354
0.5	8	300	0.368	0.987	43.354
0.5	8	320	0.368	0.987	43.354
0.5	8	340	0.368	0.987	43.354
0.5	8	360	0.368	0.987	43.354
0.5	8	380	0.368	0.987	43.354
0.5	8	400	0.368	0.987	43.354
0.5	8	420	0.368	0.987	43.354
0.5	8	440	0.368	0.987	43.354
0.5	8	460	0.368	0.987	43.354
0.5	8	480	0.368	0.987	43.354
0.5	8	500	0.368	0.987	43.354
0.5	8	520	0.368	0.987	43.354
0.5	8	540	0.368	0.987	43.354
0.5	8	560	0.368	0.987	43.354
0.5	8	580	0.368	0.987	43.354
0.5	8	600	0.368	0.987	43.354
0.5	9	20	0.316	1.403	78.019
0.5	9	40	0.347	1.219	60.72
0.5	9	60	0.363	1.047	51.278
0.5	9	80	0.368	0.946	44.659
0.5	9	100	0.376	0.939	43.211
0.5	9	120	0.375	0.957	43.025
0.5	9	140	0.375	0.957	43.025
0.5	9	160	0.375	0.957	43.025
0.5	9	180	0.375	0.957	43.025
0.5	9	200	0.375	0.957	43.025
0.5	9	220	0.375	0.957	43.025
0.5	9	240	0.375	0.957	43.025
0.5	9	260	0.375	0.957	43.025
0.5	9	280	0.375	0.957	43.025
0.5	9	300	0.375	0.957	43.025
0.5	9	320	0.375	0.957	43.025
0.5	9	340	0.375	0.957	43.025
0.5	9	360	0.375	0.957	43.025
0.5	9	380	0.375	0.957	43.025
0.5	9	400	0.375	0.957	43.025
0.5	9	420	0.375	0.957	43.025
0.5	9	440	0.375	0.957	43.025
0.5	9	460	0.375	0.957	43.025
0.5	9	480	0.375	0.957	43.025
0.5	9	500	0.375	0.957	43.025
0.5	9	520	0.375	0.957	43.025
0.5	9	540	0.375	0.957	43.025
0.5	9	560	0.375	0.957	43.025
0.5	9	580	0.375	0.957	43.025
0.5	9	600	0.375	0.957	43.025
0.5	10	20	0.314	1.406	76.523
0.5	10	40	0.343	1.186	60.314
0.5	10	60	0.356	1.029	48.997
0.5	10	80	0.359	0.936	42.984
0.5	10	100	0.366	0.942	42.921
0.5	10	120	0.364	0.963	43.041
0.5	10	140	0.364	0.963	43.041
0.5	10	160	0.364	0.963	43.041
0.5	10	180	0.364	0.963	43.041
0.5	10	200	0.364	0.963	43.041
0.5	10	220	0.364	0.963	43.041
0.5	10	240	0.364	0.963	43.041
0.5	10	260	0.364	0.963	43.041
0.5	10	280	0.364	0.963	43.041
0.5	10	300	0.364	0.963	43.041
0.5	10	320	0.364	0.963	43.041
0.5	10	340	0.364	0.963	43.041
0.5	10	360	0.364	0.963	43.041
0.5	10	380	0.364	0.963	43.041
0.5	10	400	0.364	0.963	43.041
0.5	10	420	0.364	0.963	43.041
0.5	10	440	0.364	0.963	43.041
0.5	10	460	0.364	0.963	43.041
0.5	10	480	0.364	0.963	43.041
0.5	10	500	0.364	0.963	43.041
0.5	10	520	0.364	0.963	43.041
0.5	10	540	0.364	0.963	43.041
0.5	10	560	0.364	0.963	43.041
0.5	10	580	0.364	0.963	43.041
0.5	10	600	0.364	0.963	43.041
0.5	11	20	0.309	1.358	75.368
0.5	11	40	0.34	1.182	58.355
0.5	11	60	0.345	1.034	47.243
0.5	11	80	0.358	0.95	42.808
0.5	11	100	0.366	0.962	42.07
0.5	11	120	0.359	0.976	41.828
0.5	11	140	0.359	0.976	41.828
0.5	11	160	0.359	0.976	41.828
0.5	11	180	0.359	0.976	41.828
0.5	11	200	0.359	0.976	41.828
0.5	11	220	0.359	0.976	41.828
0.5	11	240	0.359	0.976	41.828
0.5	11	260	0.359	0.976	41.828
0.5	11	280	0.359	0.976	41.828
0.5	11	300	0.359	0.976	41.828
0.5	11	320	0.359	0.976	41.828
0.5	11	340	0.359	0.976	41.828
0.5	11	360	0.359	0.976	41.828
0.5	11	380	0.359	0.976	41.828
0.5	11	400	0.359	0.976	41.828
0.5	11	420	0.359	0.976	41.828
0.5	11	440	0.359	0.976	41.828
0.5	11	460	0.359	0.976	41.828
0.5	11	480	0.359	0.976	41.828
0.5	11	500	0.359	0.976	41.828
0.5	11	520	0.359	0.976	41.828
0.5	11	540	0.359	0.976	41.828
0.5	11	560	0.359	0.976	41.828
0.5	11	580	0.359	0.976	41.828
0.5	11	600	0.359	0.976	41.828
0.5	12	20	0.312	1.376	80.454
0.5	12	40	0.347	1.189	61.983
0.5	12	60	0.355	1.041	49.98
0.5	12	80	0.37	0.967	44.858
0.5	12	100	0.364	0.978	42.762
0.5	12	120	0.367	0.99	42.98
0.5	12	140	0.367	0.99	42.98
0.5	12	160	0.367	0.99	42.98
0.5	12	180	0.367	0.99	42.98
0.5	12	200	0.367	0.99	42.98
0.5	12	220	0.367	0.99	42.98
0.5	12	240	0.367	0.99	42.98
0.5	12	260	0.367	0.99	42.98
0.5	12	280	0.367	0.99	42.98
0.5	12	300	0.367	0.99	42.98
0.5	12	320	0.367	0.99	42.98
0.5	12	340	0.367	0.99	42.98
0.5	12	360	0.367	0.99	42.98
0.5	12	380	0.367	0.99	42.98
0.5	12	400	0.367	0.99	42.98
0.5	12	420	0.367	0.99	42.98
0.5	12	440	0.367	0.99	42.98
0.5	12	460	0.367	0.99	42.98
0.5	12	480	0.367	0.99	42.98
0.5	12	500	0.367	0.99	42.98
0.5	12	520	0.367	0.99	42.98
0.5	12	540	0.367	0.99	42.98
0.5	12	560	0.367	0.99	42.98
0.5	12	580	0.367	0.99	42.98
0.5	12	600	0.367	0.99	42.98
0.5	13	20	0.31	1.393	74.551
0.5	13	40	0.338	1.208	58.999
0.5	13	60	0.346	1.025	47.105
0.5	13	80	0.366	0.946	43.66
0.5	13	100	0.365	0.955	42.835
0.5	13	120	0.364	0.963	42.612
0.5	13	140	0.364	0.963	42.612
0.5	13	160	0.364	0.963	42.612
0.5	13	180	0.364	0.963	42.612
0.5	13	200	0.364	0.963	42.612
0.5	13	220	0.364	0.963	42.612
0.5	13	240	0.364	0.963	42.612
0.5	13	260	0.364	0.963	42.612
0.5	13	280	0.364	0.963	42.612
0.5	13	300	0.364	0.963	42.612
0.5	13	320	0.364	0.963	42.612
0.5	13	340	0.364	0.963	42.612
0.5	13	360	0.364	0.963	42.612
0.5	13	380	0.364	0.963	42.612
0.5	13	400	0.364	0.963	42.612
0.5	13	420	0.364	0.963	42.612
0.5	13	440	0.364	0.963	42.612
0.5	13	460	0.364	0.963	42.612
0.5	13	480	0.364	0.963	42.612
0.5	13	500	0.364	0.963	42.612
0.5	13	520	0.364	0.963	42.612
0.5	13	540	0.364	0.963	42.612
0.5	13	560	0.364	0.963	42.612
0.5	13	580	0.364	0.963	42.612
0.5	13	600	0.364	0.963	42.612
0.5	14	20	0.315	1.406	76.525
0.5	14	40	0.337	1.215	57.975
0.5	14	60	0.346	1.026	47.411
0.5	14	80	0.356	0.941	42.725
0.5	14	100	0.371	0.951	42.81
0.5	14	120	0.368	0.963	42.589
0.5	14	140	0.368	0.963	42.589
0.5	14	160	0.368	0.963	42.589
0.5	14	180	0.368	0.963	42.589
0.5	14	200	0.368	0.963	42.589
0.5	14	220	0.368	0.963	42.589
0.5	14	240	0.368	0.963	42.589
0.5	14	260	0.368	0.963	42.589
0.5	14	280	0.368	0.963	42.589
0.5	14	300	0.368	0.963	42.589
0.5	14	320	0.368	0.963	42.589
0.5	14	340	0.368	0.963	42.589
0.5	14	360	0.368	0.963	42.589
0.5	14	380	0.368	0.963	42.589
0.5	14	400	0.368	0.963	42.589
0.5	14	420	0.368	0.963	42.589
0.5	14	440	0.368	0.963	42.589
0.5	14	460	0.368	0.963	42.589
0.5	14	480	0.368	0.963	42.589
0.5	14	500	0.368	0.963	42.589
0.5	14	520	0.368	0.963	42.589
0.5	14	540	0.368	0.963	42.589
0.5	14	560	0.368	0.963	42.589
0.5	14	580	0.368	0.963	42.589
0.5	14	600	0.368	0.963	42.589
0.5	15	20	0.31	1.392	73.885
0.5	15	40	0.34	1.195	58.157
0.5	15	60	0.344	1.026	47.692
0.5	15	80	0.363	0.946	44.239
0.5	15	100	0.364	0.959	42.674
0.5	15	120	0.362	0.967	42.733
0.5	15	140	0.362	0.967	42.733
0.5	15	160	0.362	0.967	42.733
0.5	15	180	0.362	0.967	42.733
0.5	15	200	0.362	0.967	42.733
0.5	15	220	0.362	0.967	42.733
0.5	15	240	0.362	0.967	42.733
0.5	15	260	0.362	0.967	42.733
0.5	15	280	0.362	0.967	42.733
0.5	15	300	0.362	0.967	42.733
0.5	15	320	0.362	0.967	42.733
0.5	15	340	0.362	0.967	42.733
0.5	15	360	0.362	0.967	42.733
0.5	15	380	0.362	0.967	42.733
0.5	15	400	0.362	0.967	42.733
0.5	15	420	0.362	0.967	42.733
0.5	15	440	0.362	0.967	42.733
0.5	15	460	0.362	0.967	42.733
0.5	15	480	0.362	0.967	42.733
0.5	15	500	0.362	0.967	42.733
0.5	15	520	0.362	0.967	42.733
0.5	15	540	0.362	0.967	42.733
0.5	15	560	0.362	0.967	42.733
0.5	15	580	0.362	0.967	42.733
0.5	15	600	0.362	0.967	42.733
0.6	5	20	0.311	1.315	69.36
0.6	5	40	0.316	1.126	51.043
0.6	5	60	0.315	1.157	43.076
0.6	5	80	0.317	1.169	43.221
0.6	5	100	0.317	1.169	43.221
0.6	5	120	0.317	1.169	43.221
0.6	5	140	0.317	1.169	43.221
0.6	5	160	0.317	1.169	43.221
0.6	5	180	0.317	1.169	43.221
0.6	5	200	0.317	1.169	43.221
0.6	5	220	0.317	1.169	43.221
0.6	5	240	0.317	1.169	43.221
0.6	5	260	0.317	1.169	43.221
0.6	5	280	0.317	1.169	43.221
0.6	5	300	0.317	1.169	43.221
0.6	5	320	0.317	1.169	43.221
0.6	5	340	0.317	1.169	43.221
0.6	5	360	0.317	1.169	43.221
0.6	5	380	0.317	1.169	43.221
0.6	5	400	0.317	1.169	43.221
0.6	5	420	0.317	1.169	43.221
0.6	5	440	0.317	1.169	43.221
0.6	5	460	0.317	1.169	43.221
0.6	5	480	0.317	1.169	43.221
0.6	5	500	0.317	1.169	43.221
0.6	5	520	0.317	1.169	43.221
0.6	5	540	0.317	1.169	43.221
0.6	5	560	0.317	1.169	43.221
0.6	5	580	0.317	1.169	43.221
0.6	5	600	0.317	1.169	43.221
0.6	6	20	0.315	1.335	72.231
0.6	6	40	0.308	1.155	48.41
0.6	6	60	0.299	1.19	43.446
0.6	6	80	0.295	1.194	43.083
0.6	6	100	0.295	1.194	43.083
0.6	6	120	0.295	1.194	43.083
0.6	6	140	0.295	1.194	43.083
0.6	6	160	0.295	1.194	43.083
0.6	6	180	0.295	1.194	43.083
0.6	6	200	0.295	1.194	43.083
0.6	6	220	0.295	1.194	43.083
0.6	6	240	0.295	1.194	43.083
0.6	6	260	0.295	1.194	43.083
0.6	6	280	0.295	1.194	43.083
0.6	6	300	0.295	1.194	43.083
0.6	6	320	0.295	1.194	43.083
0.6	6	340	0.295	1.194	43.083
0.6	6	360	0.295	1.194	43.083
0.6	6	380	0.295	1.194	43.083
0.6	6	400	0.295	1.194	43.083
0.6	6	420	0.295	1.194	43.083
0.6	6	440	0.295	1.194	43.083
0.6	6	460	0.295	1.194	43.083
0.6	6	480	0.295	1.194	43.083
0.6	6	500	0.295	1.194	43.083
0.6	6	520	0.295	1.194	43.083
0.6	6	540	0.295	1.194	43.083
0.6	6	560	0.295	1.194	43.083
0.6	6	580	0.295	1.194	43.083
0.6	6	600	0.295	1.194	43.083
0.6	7	20	0.31	1.351	71.123
0.6	7	40	0.306	1.147	48.235
0.6	7	60	0.308	1.155	42.59
0.6	7	80	0.31	1.167	42.65
0.6	7	100	0.31	1.167	42.65
0.6	7	120	0.31	1.167	42.65
0.6	7	140	0.31	1.167	42.65
0.6	7	160	0.31	1.167	42.65
0.6	7	180	0.31	1.167	42.65
0.6	7	200	0.31	1.167	42.65
0.6	7	220	0.31	1.167	42.65
0.6	7	240	0.31	1.167	42.65
0.6	7	260	0.31	1.167	42.65
0.6	7	280	0.31	1.167	42.65
0.6	7	300	0.31	1.167	42.65
0.6	7	320	0.31	1.167	42.65
0.6	7	340	0.31	1.167	42.65
0.6	7	360	0.31	1.167	42.65
0.6	7	380	0.31	1.167	42.65
0.6	7	400	0.31	1.167	42.65
0.6	7	420	0.31	1.167	42.65
0.6	7	440	0.31	1.167	42.65
0.6	7	460	0.31	1.167	42.65
0.6	7	480	0.31	1.167	42.65
0.6	7	500	0.31	1.167	42.65
0.6	7	520	0.31	1.167	42.65
0.6	7	540	0.31	1.167	42.65
0.6	7	560	0.31	1.167	42.65
0.6	7	580	0.31	1.167	42.65
0.6	7	600	0.31	1.167	42.65
0.6	8	20	0.314	1.395	70.74
0.6	8	40	0.309	1.165	47.978
0.6	8	60	0.308	1.155	42.179
0.6	8	80	0.306	1.169	41.689
0.6	8	100	0.306	1.169	41.689
0.6	8	120	0.306	1.169	41.689
0.6	8	140	0.306	1.169	41.689
0.6	8	160	0.306	1.169	41.689
0.6	8	180	0.306	1.169	41.689
0.6	8	200	0.306	1.169	41.689
0.6	8	220	0.306	1.169	41.689
0.6	8	240	0.306	1.169	41.689
0.6	8	260	0.306	1.169	41.689
0.6	8	280	0.306	1.169	41.689
0.6	8	300	0.306	1.169	41.689
0.6	8	320	0.306	1.169	41.689
0.6	8	340	0.306	1.169	41.689
0.6	8	360	0.306	1.169	41.689
0.6	8	380	0.306	1.169	41.689
0.6	8	400	0.306	1.169	41.689
0.6	8	420	0.306	1.169	41.689
0.6	8	440	0.306	1.169	41.689
0.6	8	460	0.306	1.169	41.689
0.6	8	480	0.306	1.169	41.689
0.6	8	500	0.306	1.169	41.689
0.6	8	520	0.306	1.169	41.689
0.6	8	540	0.306	1.169	41.689
0.6	8	560	0.306	1.169	41.689
0.6	8	580	0.306	1.169	41.689
0.6	8	600	0.306	1.169	41.689
0.6	9	20	0.324	1.313	73.737
0.6	9	40	0.315	1.127	48.495
0.6	9	60	0.325	1.154	45.21
0.6	9	80	0.323	1.163	44.727
0.6	9	100	0.323	1.163	44.727
0.6	9	120	0.323	1.163	44.727
0.6	9	140	0.323	1.163	44.727
0.6	9	160	0.323	1.163	44.727
0.6	9	180	0.323	1.163	44.727
0.6	9	200	0.323	1.163	44.727
0.6	9	220	0.323	1.163	44.727
0.6	9	240	0.323	1.163	44.727
0.6	9	260	0.323	1.163	44.727
0.6	9	280	0.323	1.163	44.727
0.6	9	300	0.323	1.163	44.727
0.6	9	320	0.323	1.163	44.727
0.6	9	340	0.323	1.163	44.727
0.6	9	360	0.323	1.163	44.727
0.6	9	380	0.323	1.163	44.727
0.6	9	400	0.323	1.163	44.727
0.6	9	420	0.323	1.163	44.727
0.6	9	440	0.323	1.163	44.727
0.6	9	460	0.323	1.163	44.727
0.6	9	480	0.323	1.163	44.727
0.6	9	500	0.323	1.163	44.727
0.6	9	520	0.323	1.163	44.727
0.6	9	540	0.323	1.163	44.727
0.6	9	560	0.323	1.163	44.727
0.6	9	580	0.323	1.163	44.727
0.6	9	600	0.323	1.163	44.727
0.6	10	20	0.318	1.384	69.986
0.6	10	40	0.306	1.116	46.951
0.6	10	60	0.308	1.149	41.471
0.6	10	80	0.309	1.157	41.106
0.6	10	100	0.309	1.157	41.106
0.6	10	120	0.309	1.157	41.106
0.6	10	140	0.309	1.157	41.106
0.6	10	160	0.309	1.157	41.106
0.6	10	180	0.309	1.157	41.106
0.6	10	200	0.309	1.157	41.106
0.6	10	220	0.309	1.157	41.106
0.6	10	240	0.309	1.157	41.106
0.6	10	260	0.309	1.157	41.106
0.6	10	280	0.309	1.157	41.106
0.6	10	300	0.309	1.157	41.106
0.6	10	320	0.309	1.157	41.106
0.6	10	340	0.309	1.157	41.106
0.6	10	360	0.309	1.157	41.106
0.6	10	380	0.309	1.157	41.106
0.6	10	400	0.309	1.157	41.106
0.6	10	420	0.309	1.157	41.106
0.6	10	440	0.309	1.157	41.106
0.6	10	460	0.309	1.157	41.106
0.6	10	480	0.309	1.157	41.106
0.6	10	500	0.309	1.157	41.106
0.6	10	520	0.309	1.157	41.106
0.6	10	540	0.309	1.157	41.106
0.6	10	560	0.309	1.157	41.106
0.6	10	580	0.309	1.157	41.106
0.6	10	600	0.309	1.157	41.106
0.6	11	20	0.327	1.34	73.903
0.6	11	40	0.311	1.144	47.688
0.6	11	60	0.306	1.167	42.136
0.6	11	80	0.309	1.178	42.188
0.6	11	100	0.309	1.178	42.188
0.6	11	120	0.309	1.178	42.188
0.6	11	140	0.309	1.178	42.188
0.6	11	160	0.309	1.178	42.188
0.6	11	180	0.309	1.178	42.188
0.6	11	200	0.309	1.178	42.188
0.6	11	220	0.309	1.178	42.188
0.6	11	240	0.309	1.178	42.188
0.6	11	260	0.309	1.178	42.188
0.6	11	280	0.309	1.178	42.188
0.6	11	300	0.309	1.178	42.188
0.6	11	320	0.309	1.178	42.188
0.6	11	340	0.309	1.178	42.188
0.6	11	360	0.309	1.178	42.188
0.6	11	380	0.309	1.178	42.188
0.6	11	400	0.309	1.178	42.188
0.6	11	420	0.309	1.178	42.188
0.6	11	440	0.309	1.178	42.188
0.6	11	460	0.309	1.178	42.188
0.6	11	480	0.309	1.178	42.188
0.6	11	500	0.309	1.178	42.188
0.6	11	520	0.309	1.178	42.188
0.6	11	540	0.309	1.178	42.188
0.6	11	560	0.309	1.178	42.188
0.6	11	580	0.309	1.178	42.188
0.6	11	600	0.309	1.178	42.188
0.6	12	20	0.328	1.354	75.399
0.6	12	40	0.302	1.151	47.399
0.6	12	60	0.307	1.185	42.981
0.6	12	80	0.308	1.186	42.935
0.6	12	100	0.308	1.186	42.935
0.6	12	120	0.308	1.186	42.935
0.6	12	140	0.308	1.186	42.935
0.6	12	160	0.308	1.186	42.935
0.6	12	180	0.308	1.186	42.935
0.6	12	200	0.308	1.186	42.935
0.6	12	220	0.308	1.186	42.935
0.6	12	240	0.308	1.186	42.935
0.6	12	260	0.308	1.186	42.935
0.6	12	280	0.308	1.186	42.935
0.6	12	300	0.308	1.186	42.935
0.6	12	320	0.308	1.186	42.935
0.6	12	340	0.308	1.186	42.935
0.6	12	360	0.308	1.186	42.935
0.6	12	380	0.308	1.186	42.935
0.6	12	400	0.308	1.186	42.935
0.6	12	420	0.308	1.186	42.935
0.6	12	440	0.308	1.186	42.935
0.6	12	460	0.308	1.186	42.935
0.6	12	480	0.308	1.186	42.935
0.6	12	500	0.308	1.186	42.935
0.6	12	520	0.308	1.186	42.935
0.6	12	540	0.308	1.186	42.935
0.6	12	560	0.308	1.186	42.935
0.6	12	580	0.308	1.186	42.935
0.6	12	600	0.308	1.186	42.935
0.6	13	20	0.328	1.338	72.365
0.6	13	40	0.318	1.127	49.24
0.6	13	60	0.318	1.191	45.1
0.6	13	80	0.319	1.191	45.067
0.6	13	100	0.319	1.191	45.067
0.6	13	120	0.319	1.191	45.067
0.6	13	140	0.319	1.191	45.067
0.6	13	160	0.319	1.191	45.067
0.6	13	180	0.319	1.191	45.067
0.6	13	200	0.319	1.191	45.067
0.6	13	220	0.319	1.191	45.067
0.6	13	240	0.319	1.191	45.067
0.6	13	260	0.319	1.191	45.067
0.6	13	280	0.319	1.191	45.067
0.6	13	300	0.319	1.191	45.067
0.6	13	320	0.319	1.191	45.067
0.6	13	340	0.319	1.191	45.067
0.6	13	360	0.319	1.191	45.067
0.6	13	380	0.319	1.191	45.067
0.6	13	400	0.319	1.191	45.067
0.6	13	420	0.319	1.191	45.067
0.6	13	440	0.319	1.191	45.067
0.6	13	460	0.319	1.191	45.067
0.6	13	480	0.319	1.191	45.067
0.6	13	500	0.319	1.191	45.067
0.6	13	520	0.319	1.191	45.067
0.6	13	540	0.319	1.191	45.067
0.6	13	560	0.319	1.191	45.067
0.6	13	580	0.319	1.191	45.067
0.6	13	600	0.319	1.191	45.067
0.6	14	20	0.329	1.316	72.159
0.6	14	40	0.31	1.147	46.891
0.6	14	60	0.301	1.179	42.358
0.6	14	80	0.301	1.182	42.212
0.6	14	100	0.301	1.182	42.212
0.6	14	120	0.301	1.182	42.212
0.6	14	140	0.301	1.182	42.212
0.6	14	160	0.301	1.182	42.212
0.6	14	180	0.301	1.182	42.212
0.6	14	200	0.301	1.182	42.212
0.6	14	220	0.301	1.182	42.212
0.6	14	240	0.301	1.182	42.212
0.6	14	260	0.301	1.182	42.212
0.6	14	280	0.301	1.182	42.212
0.6	14	300	0.301	1.182	42.212
0.6	14	320	0.301	1.182	42.212
0.6	14	340	0.301	1.182	42.212
0.6	14	360	0.301	1.182	42.212
0.6	14	380	0.301	1.182	42.212
0.6	14	400	0.301	1.182	42.212
0.6	14	420	0.301	1.182	42.212
0.6	14	440	0.301	1.182	42.212
0.6	14	460	0.301	1.182	42.212
0.6	14	480	0.301	1.182	42.212
0.6	14	500	0.301	1.182	42.212
0.6	14	520	0.301	1.182	42.212
0.6	14	540	0.301	1.182	42.212
0.6	14	560	0.301	1.182	42.212
0.6	14	580	0.301	1.182	42.212
0.6	14	600	0.301	1.182	42.212
0.6	15	20	0.325	1.353	70.642
0.6	15	40	0.308	1.148	46.934
0.6	15	60	0.307	1.184	43.052
0.6	15	80	0.307	1.186	42.899
0.6	15	100	0.307	1.186	42.899
0.6	15	120	0.307	1.186	42.899
0.6	15	140	0.307	1.186	42.899
0.6	15	160	0.307	1.186	42.899
0.6	15	180	0.307	1.186	42.899
0.6	15	200	0.307	1.186	42.899
0.6	15	220	0.307	1.186	42.899
0.6	15	240	0.307	1.186	42.899
0.6	15	260	0.307	1.186	42.899
0.6	15	280	0.307	1.186	42.899
0.6	15	300	0.307	1.186	42.899
0.6	15	320	0.307	1.186	42.899
0.6	15	340	0.307	1.186	42.899
0.6	15	360	0.307	1.186	42.899
0.6	15	380	0.307	1.186	42.899
0.6	15	400	0.307	1.186	42.899
0.6	15	420	0.307	1.186	42.899
0.6	15	440	0.307	1.186	42.899
0.6	15	460	0.307	1.186	42.899
0.6	15	480	0.307	1.186	42.899
0.6	15	500	0.307	1.186	42.899
0.6	15	520	0.307	1.186	42.899
0.6	15	540	0.307	1.186	42.899
0.6	15	560	0.307	1.186	42.899
0.6	15	580	0.307	1.186	42.899
0.6	15	600	0.307	1.186	42.899
0.7	5	20	0.302	1.281	63.748
0.7	5	40	0.29	1.342	51.362
0.7	5	60	0.29	1.342	51.362
0.7	5	80	0.29	1.342	51.362
0.7	5	100	0.29	1.342	51.362
0.7	5	120	0.29	1.342	51.362
0.7	5	140	0.29	1.342	51.362
0.7	5	160	0.29	1.342	51.362
0.7	5	180	0.29	1.342	51.362
0.7	5	200	0.29	1.342	51.362
0.7	5	220	0.29	1.342	51.362
0.7	5	240	0.29	1.342	51.362
0.7	5	260	0.29	1.342	51.362
0.7	5	280	0.29	1.342	51.362
0.7	5	300	0.29	1.342	51.362
0.7	5	320	0.29	1.342	51.362
0.7	5	340	0.29	1.342	51.362
0.7	5	360	0.29	1.342	51.362
0.7	5	380	0.29	1.342	51.362
0.7	5	400	0.29	1.342	51.362
0.7	5	420	0.29	1.342	51.362
0.7	5	440	0.29	1.342	51.362
0.7	5	460	0.29	1.342	51.362
0.7	5	480	0.29	1.342	51.362
0.7	5	500	0.29	1.342	51.362
0.7	5	520	0.29	1.342	51.362
0.7	5	540	0.29	1.342	51.362
0.7	5	560	0.29	1.342	51.362
0.7	5	580	0.29	1.342	51.362
0.7	5	600	0.29	1.342	51.362
0.7	6	20	0.285	1.271	62.324
0.7	6	40	0.285	1.322	52.612
0.7	6	60	0.285	1.322	52.612
0.7	6	80	0.285	1.322	52.612
0.7	6	100	0.285	1.322	52.612
0.7	6	120	0.285	1.322	52.612
0.7	6	140	0.285	1.322	52.612
0.7	6	160	0.285	1.322	52.612
0.7	6	180	0.285	1.322	52.612
0.7	6	200	0.285	1.322	52.612
0.7	6	220	0.285	1.322	52.612
0.7	6	240	0.285	1.322	52.612
0.7	6	260	0.285	1.322	52.612
0.7	6	280	0.285	1.322	52.612
0.7	6	300	0.285	1.322	52.612
0.7	6	320	0.285	1.322	52.612
0.7	6	340	0.285	1.322	52.612
0.7	6	360	0.285	1.322	52.612
0.7	6	380	0.285	1.322	52.612
0.7	6	400	0.285	1.322	52.612
0.7	6	420	0.285	1.322	52.612
0.7	6	440	0.285	1.322	52.612
0.7	6	460	0.285	1.322	52.612
0.7	6	480	0.285	1.322	52.612
0.7	6	500	0.285	1.322	52.612
0.7	6	520	0.285	1.322	52.612
0.7	6	540	0.285	1.322	52.612
0.7	6	560	0.285	1.322	52.612
0.7	6	580	0.285	1.322	52.612
0.7	6	600	0.285	1.322	52.612
0.7	7	20	0.287	1.267	62.909
0.7	7	40	0.288	1.363	52.811
0.7	7	60	0.288	1.363	52.811
0.7	7	80	0.288	1.363	52.811
0.7	7	100	0.288	1.363	52.811
0.7	7	120	0.288	1.363	52.811
0.7	7	140	0.288	1.363	52.811
0.7	7	160	0.288	1.363	52.811
0.7	7	180	0.288	1.363	52.811
0.7	7	200	0.288	1.363	52.811
0.7	7	220	0.288	1.363	52.811
0.7	7	240	0.288	1.363	52.811
0.7	7	260	0.288	1.363	52.811
0.7	7	280	0.288	1.363	52.811
0.7	7	300	0.288	1.363	52.811
0.7	7	320	0.288	1.363	52.811
0.7	7	340	0.288	1.363	52.811
0.7	7	360	0.288	1.363	52.811
0.7	7	380	0.288	1.363	52.811
0.7	7	400	0.288	1.363	52.811
0.7	7	420	0.288	1.363	52.811
0.7	7	440	0.288	1.363	52.811
0.7	7	460	0.288	1.363	52.811
0.7	7	480	0.288	1.363	52.811
0.7	7	500	0.288	1.363	52.811
0.7	7	520	0.288	1.363	52.811
0.7	7	540	0.288	1.363	52.811
0.7	7	560	0.288	1.363	52.811
0.7	7	580	0.288	1.363	52.811
0.7	7	600	0.288	1.363	52.811
0.7	8	20	0.292	1.259	62.34
0.7	8	40	0.288	1.365	53.62
0.7	8	60	0.288	1.365	53.62
